REC_TYPE,YEAR,MONTH,SECTOR,DISTRICT,DS,PSU,HUNO,HHNO,HHSERNO,Q51SERNO,Q51,Q52,Q53,Q54,Q55A,Q55B1,Q55B2,Q55B3,Q56
12,2013,04,2,52,03,026,07,1,007,02, ,2, , , , , , ,    
12,2013,04,2,52,09,027,03,1,013,02, ,2, , , , , , ,    
12,2013,04,2,52,09,027,08,1,018,01, ,3, , , , , , ,    
12,2013,04,2,52,09,027,08,1,018,03, ,1, , , , , , ,    
12,2013,04,2,52,09,027,10,1,020,02, , ,1, ,1,1, , ,5221
12,2013,04,1,52,15,028,03,1,023,01, ,3, , , , , , ,    
12,2013,04,1,52,15,028,03,1,023,02, ,3, , , , , , ,    
12,2013,04,1,52,15,028,06,1,026,01, ,3, , , , , , ,    
12,2013,04,1,52,15,028,07,1,027,01, ,2, , , , , , ,    
12,2013,04,1,52,15,028,07,1,027,04, ,3, , , , , , ,    
12,2013,04,1,52,15,028,08,1,028,02, ,2, , , , , , ,    
12,2013,04,1,52,15,028,09,1,029,01, ,2, , , , , , ,    
12,2013,04,1,52,15,028,10,1,030,02, ,2, , , , , , ,    
12,2013,04,1,52,15,028,10,1,030,04, ,1, , , , , , ,    
12,2013,04,2,52,15,029,02,1,032,03, ,4, , , , , , ,    
12,2013,04,2,52,15,029,02,1,032,04, ,1, , , , , , ,    
12,2013,04,2,52,15,029,02,1,032,06,1, ,2,4, , , , ,5223
12,2013,04,2,52,15,029,03,1,033,02,1, ,1, ,1,1,2,3,6420
12,2013,04,2,52,15,029,04,1,034,02, ,2, , , , , , ,    
12,2013,04,2,52,15,029,04,1,034,03, ,1, , , , , , ,    
12,2013,04,2,52,15,029,07,1,037,06, ,2, , , , , , ,    
12,2013,04,2,52,15,029,08,1,038,02, ,2, , , , , , ,    
12,2013,04,2,52,15,029,08,1,038,04, ,1, , , , , , ,    
12,2013,04,2,52,15,029,10,1,040,02, ,2, , , , , , ,    
12,2013,04,2,52,42,033,01,1,041,01, ,2, , , , , , ,    
12,2013,04,2,52,42,033,01,1,041,03, ,1, , , , , , ,    
12,2013,04,2,52,42,033,01,1,041,04, ,9, , , , , , ,    
12,2013,04,2,52,42,033,02,1,042,03, ,1, , , , , , ,    
12,2013,04,2,52,42,033,04,1,044,01, ,4, , , , , , ,    
12,2013,04,2,52,42,033,05,1,045,02, ,2, , , , , , ,    
12,2013,04,2,52,42,033,06,1,046,02, ,2, , , , , , ,    
12,2013,04,2,52,42,033,06,1,046,03, ,2, , , , , , ,    
12,2013,04,2,52,42,033,06,1,046,06, ,2, , , , , , ,    
12,2013,04,2,52,42,033,07,1,047,02, ,2, , , , , , ,    
12,2013,04,2,52,42,033,08,1,048,02, ,2, , , , , , ,    
12,2013,04,2,52,42,033,08,1,048,04, ,1, , , , , , ,    
12,2013,04,2,52,42,033,10,1,050,01, ,2, , , , , , ,    
12,2013,04,2,52,42,033,10,1,050,03, ,2, , , , , , ,    
12,2013,05,2,43,09,015,03,1,013,02, ,2, , , , , , ,    
12,2013,05,2,43,09,015,03,1,013,06, ,2, , , , , , ,    
12,2013,05,2,43,09,015,05,1,015,02, ,2, , , , , , ,    
12,2013,05,2,43,09,015,06,1,016,02, ,2, , , , , , ,    
12,2013,05,2,43,09,015,07,1,017,01, ,4, , , , , , ,    
12,2013,05,2,43,09,015,08,1,018,01, ,3, , , , , , ,    
12,2013,05,2,43,09,015,09,1,019,02, ,2, , , , , , ,    
12,2013,05,2,43,09,014,01,1,001,03, ,1, , , , , , ,    
12,2013,05,2,43,09,014,01,1,001,04, ,1, , , , , , ,    
12,2013,05,2,43,09,014,01,1,001,05, ,1, , , , , , ,    
12,2013,05,2,43,09,014,02,1,002,02, ,2, , , , , , ,    
12,2013,05,2,43,09,014,04,1,004,01, ,2, , , , , , ,    
12,2013,05,2,43,09,014,04,1,004,02, ,3, , , , , , ,    
12,2013,05,2,43,09,014,04,1,004,04,1, ,2,4, , , , ,8153
12,2013,05,2,43,09,014,04,1,004,05,1, ,2,4, , , , ,8153
12,2013,05,2,43,09,014,04,1,004,06,1, ,2,4, , , , ,8153
12,2013,05,2,43,09,014,05,1,005,01, ,3, , , , , , ,    
12,2013,05,2,43,09,014,05,1,005,02, ,3, , , , , , ,    
12,2013,05,2,43,09,014,05,1,005,03, ,2, , , , , , ,    
12,2013,05,2,43,09,014,05,1,005,06, ,1, , , , , , ,    
12,2013,05,2,43,09,014,05,1,005,07, ,2, , , , , , ,    
12,2013,05,2,43,09,014,06,1,006,02, ,2, , , , , , ,    
12,2013,05,2,43,09,014,07,1,007,01, ,2, , , , , , ,    
12,2013,05,2,43,09,014,07,1,007,04, ,9, , , , , , ,    
12,2013,05,2,43,09,014,09,1,009,02, ,2, , , , , , ,    
12,2013,05,2,43,09,014,10,1,010,02, ,2, , , , , , ,    
12,2013,05,2,43,09,014,10,1,010,03, ,2, , , , , , ,    
12,2013,05,2,43,09,014,10,1,010,04, ,1, , , , , , ,    
12,2013,05,2,43,09,014,10,1,010,05, ,1, , , , , , ,    
12,2013,05,2,43,09,014,10,1,010,06, ,1, , , , , , ,    
12,2013,05,2,43,06,013,02,1,022,03, ,1, , , , , , ,    
12,2013,05,2,43,06,013,04,1,024,03, ,1, , , , , , ,    
12,2013,05,2,43,06,013,08,1,028,04, ,1, , , , , , ,    
12,2013,05,2,43,06,013,08,1,028,07, ,3, , , , , , ,    
12,2013,05,2,43,06,013,09,1,029,03, ,1, , , , , , ,    
12,2013,05,2,43,06,013,10,1,030,01, ,3, , , , , , ,    
12,2013,05,2,53,03,018,01,1,001,01, ,3, , , , , , ,    
12,2013,05,2,53,03,018,01,1,001,02, ,3, , , , , , ,    
12,2013,05,2,53,03,018,01,1,001,03, ,4, , , , , , ,    
12,2013,05,2,53,03,018,03,1,003,01, ,3, , , , , , ,    
12,2013,05,2,53,03,018,03,1,003,02, ,4, , , , , , ,    
12,2013,05,2,53,03,018,04,1,004,01, ,3, , , , , , ,    
12,2013,05,2,53,03,018,04,1,004,02, ,2, , , , , , ,    
12,2013,05,2,53,03,018,04,1,004,03, ,2, , , , , , ,    
12,2013,05,2,53,03,018,02,1,005,02, ,2, , , , , , ,    
12,2013,05,2,53,03,018,06,1,006,02, ,2, , , , , , ,    
12,2013,05,2,53,03,018,06,1,006,04, ,2, , , , , , ,    
12,2013,05,2,53,03,018,06,1,006,05, ,2, , , , , , ,    
12,2013,05,2,53,03,018,07,1,007,02, ,2, , , , , , ,    
12,2013,05,2,53,03,018,07,1,007,04, ,2, , , , , , ,    
12,2013,05,2,53,03,018,08,1,008,03, ,1, , , , , , ,    
12,2013,05,2,53,03,018,09,1,009,02, ,3, , , , , , ,    
12,2013,05,2,53,03,018,09,1,009,03, ,2, , , , , , ,    
12,2013,05,2,53,15,019,01,1,021,01,2,3, , , , , , ,    
12,2013,05,2,53,15,019,01,1,021,02,2,3, , , , , , ,    
12,2013,05,2,53,15,019,02,1,022,02, ,2, , , , , , ,    
12,2013,05,2,53,15,019,02,1,022,03, ,1, , , , , , ,    
12,2013,05,2,53,15,019,04,1,024,02, ,2, , , , , , ,    
12,2013,05,2,53,15,019,05,1,025,02, ,2, , , , , , ,    
12,2013,05,2,53,15,019,05,1,025,03, ,1, , , , , , ,    
12,2013,05,2,53,15,019,05,1,025,06, ,3, , , , , , ,    
12,2013,05,2,53,15,019,06,1,026,01, ,3, , , , , , ,    
12,2013,05,2,53,15,019,06,1,026,02, ,2, , , , , , ,    
12,2013,05,2,53,15,019,06,1,026,05, ,3, , , , , , ,    
12,2013,05,2,53,15,019,09,1,029,01, ,3, , , , , , ,    
12,2013,05,2,53,15,019,09,1,029,02, ,2, , , , , , ,    
12,2013,05,2,53,15,019,09,1,029,03, ,2, , , , , , ,    
12,2013,05,2,53,15,019,10,1,030,01, ,3, , , , , , ,    
12,2013,05,2,53,15,019,10,1,030,02, ,2, , , , , , ,    
12,2013,05,2,53,15,019,10,1,030,03, ,1, , , , , , ,    
12,2013,05,2,53,24,020,02,1,032,02, ,2, , , , , , ,    
12,2013,05,2,53,24,020,04,1,034,01, ,3, , , , , , ,    
12,2013,05,2,53,24,020,05,1,035,02, ,2, , , , , , ,    
12,2013,05,2,53,24,020,05,1,035,03, ,1, , , , , , ,    
12,2013,05,2,53,24,020,05,1,035,05, ,2, , , , , , ,    
12,2013,05,2,53,24,020,05,1,035,07, ,2, , , , , , ,    
12,2013,05,2,53,24,020,05,1,035,09, ,2, , , , , , ,    
12,2013,05,2,53,24,020,05,1,035,10, ,9, , , , , , ,    
12,2013,05,2,53,24,020,06,1,036,02, ,2, , , , , , ,    
12,2013,05,2,53,24,020,07,1,037,02, ,2, , , , , , ,    
12,2013,05,2,53,24,020,07,1,037,03, ,1, , , , , , ,    
12,2013,05,2,53,24,020,07,1,037,04, ,1, , , , , , ,    
12,2013,05,2,53,24,020,08,1,038,02, ,2, , , , , , ,    
12,2013,05,2,53,24,020,10,1,040,02, ,2, , , , , , ,    
12,2013,05,2,53,30,021,02,1,002,02,1, ,1, ,1,9, , ,7112
12,2013,05,2,53,33,022,01,1,041,02, ,2, , , , , , ,    
12,2013,05,2,53,33,022,02,1,042,02, ,2, , , , , , ,    
12,2013,05,2,53,33,022,03,1,043,02, ,2, , , , , , ,    
12,2013,05,2,53,33,022,04,1,044,02, ,2, , , , , , ,    
12,2013,05,2,53,33,022,07,1,047,02, ,2, , , , , , ,    
12,2013,05,2,53,33,022,07,1,047,03,1, ,2,1, , , , ,2330
12,2013,05,2,53,33,022,07,1,047,04,1, ,3, , , , , ,    
12,2013,05,2,53,33,022,07,1,047,05,2,1, , , , , , ,    
12,2013,05,2,53,33,022,08,1,048,02, , ,2,1, , , , ,2330
12,2013,05,2,53,33,022,08,1,048,04,2,1, , , , , , ,    
12,2013,05,2,53,33,022,10,1,050,01, ,3, , , , , , ,    
12,2013,05,2,91,03,041,05,1,035,02, ,2, , , , , , ,    
12,2013,05,2,91,03,041,05,1,035,04, ,2, , , , , , ,    
12,2013,05,2,91,03,041,07,1,037,01, ,2, , , , , , ,    
12,2013,05,2,91,03,041,07,1,037,02, ,1, , , , , , ,    
12,2013,05,2,91,03,041,08,1,038,01, ,3, , , , , , ,    
12,2013,05,2,91,03,041,08,1,038,04, ,2, , , , , , ,    
12,2013,05,2,91,03,041,09,1,039,01, ,2, , , , , , ,    
12,2013,05,2,91,03,041,09,1,039,04, ,4, , , , , , ,    
12,2013,05,2,91,03,041,10,1,040,02, ,2, , , , , , ,    
12,2013,05,3,91,06,042,01,1,051,02, ,4, , , , , , ,    
12,2013,05,3,91,06,042,03,1,053,04, ,2, , , , , , ,    
12,2013,05,3,91,06,042,04,1,054,01, ,4, , , , , , ,    
12,2013,05,3,91,06,042,07,1,057,02, ,4, , , , , , ,    
12,2013,05,3,91,06,042,07,1,057,04, ,2, , , , , , ,    
12,2013,05,3,91,06,042,09,1,059,02, ,2, , , , , , ,    
12,2013,05,3,91,06,042,10,1,060,04, ,2, , , , , , ,    
12,2013,05,2,91,06,043,01,1,061,01, ,2, , , , , , ,    
12,2013,05,2,91,06,043,01,1,061,02, ,1, , , , , , ,    
12,2013,05,2,91,06,043,02,1,062,02, ,3, , , , , , ,    
12,2013,05,2,91,06,043,03,1,063,02, ,2, , , , , , ,    
12,2013,05,2,91,06,043,04,1,064,02, ,2, , , , , , ,    
12,2013,05,2,91,06,043,04,1,064,03,1, ,2,4, , , , ,4211
12,2013,05,2,91,06,043,04,1,064,04, ,1, , , , , , ,    
12,2013,05,2,91,06,043,05,1,065,02, ,2, , , , , , ,    
12,2013,05,2,91,06,043,05,1,065,03, ,4, , , , , , ,    
12,2013,05,2,91,06,043,05,1,065,06, ,2, , , , , , ,    
12,2013,05,2,91,06,043,07,1,067,02, ,2, , , , , , ,    
12,2013,05,2,91,06,043,10,1,070,02, ,2, , , , , , ,    
12,2013,05,2,91,06,043,10,1,070,03, ,1, , , , , , ,    
12,2013,05,2,91,12,044,01,1,081,01, ,3, , , , , , ,    
12,2013,05,2,91,12,044,01,1,081,02, ,3, , , , , , ,    
12,2013,05,2,91,12,044,01,1,081,08, ,9, , , , , , ,    
12,2013,05,2,91,12,044,03,1,083,01, ,3, , , , , , ,    
12,2013,05,2,91,12,044,03,1,083,02, ,3, , , , , , ,    
12,2013,05,2,91,12,044,03,1,083,04, ,2, , , , , , ,    
12,2013,05,2,91,12,044,03,1,083,05, ,1, , , , , , ,    
12,2013,05,2,91,12,044,06,1,086,01, ,3, , , , , , ,    
12,2013,05,2,91,12,044,06,1,086,02, ,3, , , , , , ,    
12,2013,05,2,91,12,044,06,1,086,03, ,3, , , , , , ,    
12,2013,05,2,91,12,044,06,1,086,04, ,2, , , , , , ,    
12,2013,05,2,91,12,044,09,1,089,02, ,2, , , , , , ,    
12,2013,05,2,91,18,045,02,1,042,02, ,2, , , , , , ,    
12,2013,05,2,91,18,045,02,1,042,03, ,1, , , , , , ,    
12,2013,05,2,91,18,045,03,1,043,01, ,3, , , , , , ,    
12,2013,05,2,91,18,045,05,1,045,02, ,2, , , , , , ,    
12,2013,05,2,91,18,045,05,1,045,03, ,1, , , , , , ,    
12,2013,05,2,91,18,045,05,1,045,06, ,2, , , , , , ,    
12,2013,05,2,91,18,045,06,1,046,02, ,2, , , , , , ,    
12,2013,05,2,91,18,045,06,1,046,04, ,1, , , , , , ,    
12,2013,05,2,91,18,045,08,1,048,02, ,2, , , , , , ,    
12,2013,05,2,91,18,045,08,1,048,05,1, ,2,1, , , , ,5321
12,2013,05,2,91,18,045,09,1,049,02, ,2, , , , , , ,    
12,2013,05,2,91,18,045,09,1,049,03, ,2, , , , , , ,    
12,2013,05,2,91,18,045,10,1,050,02, ,2, , , , , , ,    
12,2013,05,2,91,27,046,02,1,072,02, ,2, , , , , , ,    
12,2013,05,2,91,27,046,03,1,073,02, ,2, , , , , , ,    
12,2013,05,2,91,27,046,03,1,073,03, ,1, , , , , , ,    
12,2013,05,2,91,27,046,03,1,073,04, ,1, , , , , , ,    
12,2013,05,2,91,27,046,04,1,074,02, ,2, , , , , , ,    
12,2013,05,2,91,27,046,04,1,074,05, ,4, , , , , , ,    
12,2013,05,2,91,27,046,05,1,075,02, ,2, , , , , , ,    
12,2013,05,2,91,27,046,06,1,076,02, ,2, , , , , , ,    
12,2013,05,2,91,27,046,07,1,077,03, ,1, , , , , , ,    
12,2013,05,2,91,27,046,08,1,078,03, ,1, , , , , , ,    
12,2013,05,2,91,27,046,09,1,079,03, ,1, , , , , , ,    
12,2013,05,2,91,27,046,09,1,079,05, ,4, , , , , , ,    
12,2013,05,2,91,27,046,10,1,080,01, ,4, , , , , , ,    
12,2013,05,2,91,27,046,10,1,080,02, ,2, , , , , , ,    
12,2013,05,2,91,27,046,10,1,080,04, ,2, , , , , , ,    
12,2013,05,2,91,33,047,01,1,011,02, ,2, , , , , , ,    
12,2013,05,2,91,33,047,02,1,012,02,1, ,3, , , , , ,    
12,2013,05,2,91,33,047,04,1,014,02, ,3, , , , , , ,    
12,2013,05,2,91,33,047,04,1,014,04, ,2, , , , , , ,    
12,2013,05,2,91,33,047,06,1,016,02, ,2, , , , , , ,    
12,2013,05,2,91,33,047,07,1,017,01, ,3, , , , , , ,    
12,2013,05,2,91,33,047,08,1,018,01, ,3, , , , , , ,    
12,2013,05,3,91,36,048,01,1,001,06, ,2, , , , , , ,    
12,2013,05,3,91,36,048,02,1,002,02, ,2, , , , , , ,    
12,2013,05,3,91,36,048,04,1,004,01, ,4, , , , , , ,    
12,2013,05,3,91,36,048,04,1,004,04, ,1, , , , , , ,    
12,2013,05,3,91,36,048,07,1,007,04, ,2, , , , , , ,    
12,2013,05,3,91,36,048,08,1,008,01, ,4, , , , , , ,    
12,2013,05,3,91,36,048,08,1,008,05,1, ,2,1, , , , ,4321
12,2013,05,2,91,42,049,04,1,024,02, ,2, , , , , , ,    
12,2013,05,2,91,42,049,04,1,024,04, ,4, , , , , , ,    
12,2013,05,2,91,42,049,05,1,025,02, ,2, , , , , , ,    
12,2013,05,2,91,42,049,05,1,025,06, ,2, , , , , , ,    
12,2013,05,2,91,42,049,06,1,026,01, ,2, , , , , , ,    
12,2013,05,2,91,42,049,06,1,026,03, ,4, , , , , , ,    
12,2013,05,2,91,42,049,06,1,026,05,1, ,2,4, , , , ,7531
12,2013,05,2,91,42,049,07,1,027,02, ,2, , , , , , ,    
12,2013,05,2,91,42,049,08,1,028,02, ,2, , , , , , ,    
12,2013,05,2,91,42,049,09,1,029,02, ,2, , , , , , ,    
12,2013,05,2,91,42,049,10,1,030,02, ,2, , , , , , ,    
12,2013,05,2,91,48,050,03,1,093,02, ,2, , , , , , ,    
12,2013,05,2,91,48,050,04,1,094,02, ,2, , , , , , ,    
12,2013,05,2,91,48,050,06,1,096,02, ,1, , , , , , ,    
12,2013,05,2,62,48,029,01,1,051,02, ,2, , , , , , ,    
12,2013,05,2,62,48,029,01,1,051,03, ,1, , , , , , ,    
12,2013,05,2,62,48,029,02,1,052,02, ,2, , , , , , ,    
12,2013,05,2,62,48,029,04,1,054,02, ,2, , , , , , ,    
12,2013,05,2,62,48,029,04,1,054,05, ,1, , , , , , ,    
12,2013,05,2,62,48,029,05,1,055,03, ,1, , , , , , ,    
12,2013,05,2,62,48,029,06,1,056,01, ,3, , , , , , ,    
12,2013,05,2,62,48,029,07,1,057,02, ,2, , , , , , ,    
12,2013,05,2,62,48,029,09,1,059,03, ,1, , , , , , ,    
12,2013,05,2,62,48,029,10,1,060,01, ,4, , , , , , ,    
12,2013,05,2,62,03,024,03,1,004,02, ,1, , , , , , ,    
12,2013,05,2,62,03,024,06,1,006,03, ,1, , , , , , ,    
12,2013,05,2,62,18,025,01,1,011,02, ,2, , , , , , ,    
12,2013,05,2,62,18,025,02,1,012,02, ,2, , , , , , ,    
12,2013,05,2,62,18,025,02,1,012,03, ,1, , , , , , ,    
12,2013,05,2,62,18,025,05,1,015,02, ,2, , , , , , ,    
12,2013,05,2,62,18,025,05,1,015,05, ,3, , , , , , ,    
12,2013,05,2,62,18,025,05,1,015,07,1, ,2,3, , , , ,9111
12,2013,05,2,62,18,025,06,1,016,02, ,2, , , , , , ,    
12,2013,05,2,62,18,025,07,1,017,03, ,2, , , , , , ,    
12,2013,05,2,62,18,025,08,1,018,02, ,2, , , , , , ,    
12,2013,05,2,62,18,025,10,1,020,02, ,2, , , , , , ,    
12,2013,05,2,62,30,026,01,1,021,02, ,2, , , , , , ,    
12,2013,05,2,62,30,026,01,1,021,03, ,1, , , , , , ,    
12,2013,05,2,62,30,026,03,1,023,02, ,2, , , , , , ,    
12,2013,05,2,62,30,026,03,1,023,03, ,1, , , , , , ,    
12,2013,05,2,62,30,026,05,1,025,01, ,2, , , , , , ,    
12,2013,05,2,62,30,026,07,1,027,01, ,2, , , , , , ,    
12,2013,05,2,62,30,026,07,1,027,03, ,2, , , , , , ,    
12,2013,05,2,62,30,026,09,1,029,03, ,1, , , , , , ,    
12,2013,05,2,62,30,026,10,1,030,02, ,4, , , , , , ,    
12,2013,05,2,62,39,027,01,1,031,02, ,2, , , , , , ,    
12,2013,05,2,62,39,027,02,1,032,02, ,2, , , , , , ,    
12,2013,05,2,62,39,027,02,1,032,04, ,1, , , , , , ,    
12,2013,05,2,62,39,027,04,1,034,02, ,2, , , , , , ,    
12,2013,05,2,62,39,027,04,1,034,03, ,4, , , , , , ,    
12,2013,05,2,62,39,027,06,1,035,01, ,3, , , , , , ,    
12,2013,05,2,62,39,027,06,1,035,03, ,2, , , , , , ,    
12,2013,05,2,62,39,027,06,1,036,02, ,2, , , , , , ,    
12,2013,05,2,62,39,027,09,1,039,02, ,2, , , , , , ,    
12,2013,05,2,62,39,027,10,1,040,01, ,3, , , , , , ,    
12,2013,05,2,62,45,028,01,1,041,02, ,2, , , , , , ,    
12,2013,05,2,62,45,028,02,1,042,01, ,3, , , , , , ,    
12,2013,05,2,62,45,028,02,1,042,04, ,2, , , , , , ,    
12,2013,05,2,62,45,028,04,1,044,01,1, ,1, ,1,3, , ,7316
12,2013,05,2,62,45,028,04,1,044,02, ,1, , , , , , ,    
12,2013,05,2,62,45,028,05,1,045,02, ,2, , , , , , ,    
12,2013,05,2,62,45,028,06,1,046,02,1, ,2,3, , , , ,7316
12,2013,05,2,62,45,028,09,1,049,02, ,2, , , , , , ,    
12,2013,05,2,62,45,028,09,1,049,05, ,3, , , , , , ,    
12,2013,05,2,62,45,028,10,1,050,01, ,3, , , , , , ,    
12,2013,05,2,62,45,028,10,1,050,02, ,2, , , , , , ,    
12,2013,05,2,62,45,028,10,1,050,03, ,2, , , , , , ,    
12,2013,05,2,72,06,018,02,1,032,01, ,3, , , , , , ,    
12,2013,05,2,72,06,018,03,1,033,03,1, ,2,1, , , , ,2330
12,2013,05,2,72,06,018,05,1,035,02, ,1, , , , , , ,    
12,2013,05,2,72,06,018,05,1,035,04, ,3, , , , , , ,    
12,2013,05,2,72,06,018,07,1,037,01, ,2, , , , , , ,    
12,2013,05,2,72,06,018,08,1,038,02, ,2, , , , , , ,    
12,2013,05,2,72,06,018,10,1,040,02,2,2, , , , , , ,    
12,2013,05,2,72,10,019,01,1,041,02, ,2, , , , , , ,    
12,2013,05,2,72,10,019,05,1,045,01, ,2, , , , , , ,    
12,2013,05,2,72,10,019,05,1,045,03, ,3, , , , , , ,    
12,2013,05,2,72,10,019,06,1,046,03, ,2, , , , , , ,    
12,2013,05,2,72,10,019,07,1,047,02, ,2, , , , , , ,    
12,2013,05,2,72,10,019,09,1,049,02, ,2, , , , , , ,    
12,2013,05,2,72,10,019,10,1,050,02, ,2, , , , , , ,    
12,2013,05,2,72,12,020,02,1,022,02, ,2, , , , , , ,    
12,2013,05,2,72,12,020,02,1,022,04,1, ,2,1, , , , ,9112
12,2013,05,2,72,12,020,02,1,022,07, ,2, , , , , , ,    
12,2013,05,2,72,12,020,04,1,024,01, ,3, , , , , , ,    
12,2013,05,2,72,12,020,04,1,024,02, ,3, , , , , , ,    
12,2013,05,2,72,12,020,06,1,026,02, ,2, , , , , , ,    
12,2013,05,2,72,12,020,07,1,027,02,1, ,2,3, , , , ,7531
12,2013,05,2,72,12,020,07,1,027,03,1, ,2,3, , , , ,7531
12,2013,05,2,72,12,020,09,1,029,02, ,2, , , , , , ,    
12,2013,05,2,72,12,020,09,1,029,03, ,2, , , , , , ,    
12,2013,05,2,72,12,020,10,1,030,03,1, ,2,4, , , , ,5414
12,2013,05,2,72,12,020,10,1,030,04,1, ,2,4, , , , ,4110
12,2013,05,2,72,18,021,03,1,003,02, ,2, , , , , , ,    
12,2013,05,2,72,18,021,03,1,003,03,1, ,3, , , , , ,    
12,2013,05,2,72,18,021,04,1,004,01,1, ,1, ,1,1, , ,7317
12,2013,05,2,72,18,021,06,1,006,01, ,3, , , , , , ,    
12,2013,05,2,72,18,021,07,1,007,03, ,1, , , , , , ,    
12,2013,05,2,72,18,021,07,1,007,04, ,1, , , , , , ,    
12,2013,05,2,72,18,021,09,1,009,02, ,2, , , , , , ,    
12,2013,05,2,72,18,021,10,1,010,05, ,2, , , , , , ,    
12,2013,05,2,72,18,022,02,1,012,02, ,2, , , , , , ,    
12,2013,05,2,72,18,022,03,1,013,02, ,1, , , , , , ,    
12,2013,05,2,72,18,022,09,1,019,02, ,3, , , , , , ,    
12,2013,05,2,72,18,022,09,1,019,03, ,2, , , , , , ,    
12,2013,05,2,72,18,022,10,1,020,01, ,3, , , , , , ,    
12,2013,05,2,72,18,022,10,1,020,02, ,4, , , , , , ,    
12,2013,05,2,23,06,021,01,1,001,01, ,2, , , , , , ,    
12,2013,05,2,23,06,021,02,1,002,01, ,2, , , , , , ,    
12,2013,05,2,23,06,021,04,1,004,01, ,3, , , , , , ,    
12,2013,05,2,23,06,021,04,1,004,03, ,3, , , , , , ,    
12,2013,05,2,23,06,021,08,1,008,02, ,2, , , , , , ,    
12,2013,05,2,23,06,021,10,1,010,02, ,1, , , , , , ,    
12,2013,05,3,23,09,022,01,1,011,05, ,1, , , , , , ,    
12,2013,05,3,23,09,022,03,1,013,01,2,3, , , , , , ,    
12,2013,05,3,23,09,022,04,1,014,02, ,2, , , , , , ,    
12,2013,05,3,23,09,022,06,1,016,03,1, ,3, , , , , ,    
12,2013,05,3,23,09,022,07,1,017,03,1, ,2,3, , , , ,7531
12,2013,05,3,23,09,022,09,1,019,05, ,2, , , , , , ,    
12,2013,05,3,23,12,023,02,1,022,01, ,3, , , , , , ,    
12,2013,05,3,23,12,023,02,1,022,02, ,3, , , , , , ,    
12,2013,05,3,23,12,023,03,1,023,03, ,1, , , , , , ,    
12,2013,05,3,23,12,023,03,1,023,04, ,3, , , , , , ,    
12,2013,05,3,23,12,023,04,1,024,02, ,3, , , , , , ,    
12,2013,05,3,23,12,023,05,1,025,01, ,3, , , , , , ,    
12,2013,05,3,23,12,023,05,1,025,08, ,1, , , , , , ,    
12,2013,05,3,23,12,023,05,1,025,09, ,1, , , , , , ,    
12,2013,05,3,23,12,023,06,1,026,01, ,3, , , , , , ,    
12,2013,05,3,23,12,023,06,1,026,02, ,3, , , , , , ,    
12,2013,05,3,23,12,023,06,1,026,03, ,4, , , , , , ,    
12,2013,05,3,23,12,023,07,1,027,02, ,1, , , , , , ,    
12,2013,05,3,23,12,023,07,1,027,05,2,3, , , , , , ,    
12,2013,05,3,23,12,023,08,1,028,02, ,2, , , , , , ,    
12,2013,05,3,23,12,023,08,1,028,03, ,2, , , , , , ,    
12,2013,05,3,23,12,023,08,1,028,04, ,4, , , , , , ,    
12,2013,05,2,23,15,024,01,1,031,01, ,3, , , , , , ,    
12,2013,05,2,23,15,024,01,1,031,02, ,3, , , , , , ,    
12,2013,05,2,23,15,024,02,1,032,01, ,3, , , , , , ,    
12,2013,05,2,23,15,024,02,1,032,02, ,2, , , , , , ,    
12,2013,05,2,23,15,024,03,1,033,01, ,2, , , , , , ,    
12,2013,05,2,23,15,024,04,1,034,01, ,4, , , , , , ,    
12,2013,05,2,23,15,024,04,1,034,02, ,2, , , , , , ,    
12,2013,05,2,23,15,024,04,1,034,06, ,9, , , , , , ,    
12,2013,05,2,23,15,024,05,1,035,01, ,3, , , , , , ,    
12,2013,05,2,23,15,024,06,1,036,01, ,4, , , , , , ,    
12,2013,05,2,23,15,024,06,1,036,04, ,2, , , , , , ,    
12,2013,05,2,23,15,024,07,1,037,01, ,3, , , , , , ,    
12,2013,05,2,23,15,024,08,1,038,01, ,2, , , , , , ,    
12,2013,05,3,23,15,025,04,1,044,02, ,2, , , , , , ,    
12,2013,05,3,23,15,025,07,1,047,01, ,3, , , , , , ,    
12,2013,05,3,23,15,025,07,1,047,02, ,3, , , , , , ,    
12,2013,05,3,23,15,025,08,1,048,01, ,3, , , , , , ,    
12,2013,05,3,23,15,025,08,1,048,03, ,1, , , , , , ,    
12,2013,05,3,23,15,025,09,1,049,06, ,3, , , , , , ,    
12,2013,05,3,23,15,025,10,1,050,01, ,3, , , , , , ,    
12,2013,05,3,23,15,025,10,1,050,03, , ,2,4, , , , ,9212
12,2013,05,3,23,15,025,10,1,050,04, ,2, , , , , , ,    
12,2013,05,2,44,09,013,01,1,001,02, ,2, , , , , , ,    
12,2013,05,2,44,09,013,02,1,002,02, ,2, , , , , , ,    
12,2013,05,2,44,09,013,03,1,003,02, ,2, , , , , , ,    
12,2013,05,2,44,09,013,06,1,006,03, ,1, , , , , , ,    
12,2013,05,2,44,09,013,07,1,007,02, ,2, , , , , , ,    
12,2013,05,2,44,09,013,08,1,008,02, ,2, , , , , , ,    
12,2013,05,2,44,09,013,09,1,009,02, ,2, , , , , , ,    
12,2013,05,2,44,15,014,01,1,011,03, ,2, , , , , , ,    
12,2013,05,2,44,15,014,03,1,013,02, ,2, , , , , , ,    
