REC_TYPE,YEAR,MONTH,SECTOR,DISTRICT,PSU,HOUSEHOLD_SAMPLE_NO,HOUSEHOLD_NO,HOUSEHOLD_SERIAL_NO,P1_PERSON_SERIAL_NO,P3_RELATIONSHIP,P4,P5Y,P6_RACE,P7_RELIGION,P8_MARITAL_STATUS,P9_EDUCATIONAL_ATTAINMENT,P10_CURRENT_EDUCATIONAL,P11_LITERACY_SINHALA,P12_LITERACY_TAMIL,P13_LITERACY_ENGLISH,Q4,Annualfac,,District,Psu,Factor
2,2011,9,2,52,65,1,1,41,4,3,1,4,4,3,1,  , , , , , ,326.904291088493,,,,
2,2011,9,2,52,65,2,1,42,1,1,1,44,4,3,2,4,5,2,1,2,2,326.904291088493,,,,
2,2011,9,2,52,65,2,1,42,2,2,2,46,4,3,2,6,5,2,1,2,2,326.904291088493,,,,
2,2011,9,2,52,65,2,1,42,3,3,1,13,4,3,1,7,1,2,1,2,2,326.904291088493,,,,
2,2011,9,2,52,65,2,1,42,4,3,2,9,4,3,1,3,1, , , , ,326.904291088493,,,,
2,2011,9,2,52,65,3,1,43,1,1,1,54,4,3,2,5,5,2,1,2,2,326.904291088493,,,,
2,2011,9,2,52,65,3,1,43,2,2,2,50,4,3,2,3,5,2,2,2, ,326.904291088493,,,,
2,2011,9,2,52,65,5,1,45,1,1,1,44,4,3,2,4,5,2,1,2,2,326.904291088493,,,,
2,2011,9,2,52,65,5,1,45,2,2,2,31,4,3,2,4,5,2,1,2,2,326.904291088493,,,,
2,2011,9,2,52,65,5,1,45,3,3,2,11,4,3,1,5,1,2,1,2,2,326.904291088493,,,,
2,2011,9,2,52,65,5,1,45,4,3,1,9,4,3,1,3,1, , , ,2,326.904291088493,,,,
2,2011,9,2,52,65,5,1,45,5,3,1,5,4,3,1,0,1, , , , ,326.904291088493,,,,
2,2011,9,2,52,65,6,1,46,1,1,1,53,4,3,2,5,5,2,1,2, ,326.904291088493,,,,
2,2011,9,2,52,65,6,1,46,2,2,2,45,4,3,2,3,5,2,2,2, ,326.904291088493,,,,
2,2011,9,2,52,65,6,1,46,3,3,2,26,4,3,1,8,5,2,1,2,2,326.904291088493,,,,
2,2011,9,2,52,65,6,1,46,4,3,2,25,4,3,1,7,5,2,1,2, ,326.904291088493,,,,
2,2011,9,2,52,65,6,1,46,5,3,2,22,4,3,1,10,5,2,1,2, ,326.904291088493,,,,
2,2011,9,2,52,65,6,1,46,6,3,2,21,4,3,1,9,5,2,1,2,2,326.904291088493,,,,
2,2011,9,2,52,65,8,1,48,1,1,2,63,4,3,2,19,5,2,2,2,2,326.904291088493,,,,
2,2011,9,2,52,65,9,1,49,1,1,1,22,4,3,2,8,5,2,1,2, ,326.904291088493,,,,
2,2011,9,2,52,65,9,1,49,2,2,2,21,4,3,2,7,5,2,1,2,2,326.904291088493,,,,
2,2011,9,2,52,66,1,1,51,1,1,1,48,4,3,2,3,5,2,1,2,2,177.918313735734,,,,
2,2011,9,2,52,66,1,1,51,2,2,2,31,4,3,2,4,5,2,1,2,2,177.918313735734,,,,
2,2011,9,2,52,66,1,1,51,3,3,2,13,4,3,1,7,1,2,1,1,2,177.918313735734,,,,
2,2011,9,2,52,66,1,1,51,4,3,2,11,4,3,1,5,1,2,1,1, ,177.918313735734,,,,
2,2011,9,2,52,66,1,1,51,5,3,2,8,4,3,1,2,1, , , , ,177.918313735734,,,,
2,2011,9,2,52,66,2,1,52,1,1,2,39,4,3,2,4,5,2,1,2,2,177.918313735734,,,,
2,2011,9,2,52,66,2,1,52,2,3,2,12,4,3,1,6,1,2,1,1, ,177.918313735734,,,,
2,2011,9,2,52,66,2,1,52,3,3,2,3,4,3,1,  , , , , ,2,177.918313735734,,,,
2,2011,9,2,52,66,3,1,53,1,1,1,53,4,3,2,3,5,2,1,2,2,177.918313735734,,,,
2,2011,9,2,52,66,3,1,53,2,2,2,50,4,3,2,8,5,2,1,2, ,177.918313735734,,,,
2,2011,9,2,52,66,4,1,54,1,1,2,97,4,3,3,19,5,2,2,2, ,177.918313735734,,,,
2,2011,9,2,52,66,4,1,54,2,3,2,60,4,3,2,2,5,2,2,2,2,177.918313735734,,,,
2,2011,9,2,52,66,4,1,54,3,9,1,70,4,3,2,1,5,2,2,2, ,177.918313735734,,,,
2,2011,9,2,52,66,6,1,56,1,1,2,60,4,3,3,1,5,2,2,2,2,177.918313735734,,,,
2,2011,9,2,52,66,7,1,57,1,1,2,39,4,3,2,10,5,2,1,2, ,177.918313735734,,,,
2,2011,9,2,52,66,7,1,57,2,3,2,1,4,3,1,  , , , , , ,177.918313735734,,,,
2,2011,9,2,52,66,7,1,57,3,3,2,0,4,3,1,  , , , , ,2,177.918313735734,,,,
2,2011,9,2,52,66,9,1,59,1,1,2,75,4,3,3,3,5,2,2,2,2,177.918313735734,,,,
2,2011,9,2,52,66,10,1,60,1,1,1,58,4,3,2,10,5,2,1,1,2,177.918313735734,,,,
2,2011,9,2,52,66,10,1,60,2,2,2,48,4,3,2,6,5,2,1,2,2,177.918313735734,,,,
2,2011,9,2,52,66,10,1,60,3,3,2,21,4,3,1,13,2,2,1,1, ,177.918313735734,,,,
2,2011,9,2,52,67,1,1,61,1,1,1,32,4,3,2,8,5,1,1,1,2,275.04754689458,,,,
2,2011,9,2,52,67,1,1,61,2,2,2,28,4,3,2,9,5,2,1,2, ,275.04754689458,,,,
2,2011,9,2,52,67,1,1,61,3,3,2,5,4,3,1,19,5, , , , ,275.04754689458,,,,
2,2011,9,2,52,67,1,1,61,4,3,2,4,4,3,1,  , , , , , ,275.04754689458,,,,
2,2011,9,2,52,67,2,1,62,1,1,2,55,4,3,3,4,5,2,1,2, ,275.04754689458,,,,
2,2011,9,2,52,67,2,1,62,2,3,2,35,4,3,1,9,5,2,1,2, ,275.04754689458,,,,
2,2011,9,2,52,67,2,1,62,3,3,1,32,4,3,1,8,5,2,1,2, ,275.04754689458,,,,
2,2011,9,2,52,67,3,1,63,1,1,1,38,4,3,2,4,5,1,1,1,2,275.04754689458,,,,
2,2011,9,2,52,67,3,1,63,2,2,2,37,4,3,2,8,5,2,1,2, ,275.04754689458,,,,
2,2011,9,2,52,67,3,1,63,3,3,2,13,4,3,1,7,1,2,1,2,2,275.04754689458,,,,
2,2011,9,2,52,67,3,1,63,4,3,2,7,4,3,1,2,1, , , , ,275.04754689458,,,,
2,2011,9,2,52,67,4,1,64,1,1,2,41,4,3,2,9,5,2,1,2,2,275.04754689458,,,,
2,2011,9,2,52,67,4,1,64,2,2,1,44,4,3,2,9,5,2,1,2, ,275.04754689458,,,,
2,2011,9,2,52,67,4,1,64,3,3,1,24,4,3,1,9,5,2,1,2, ,275.04754689458,,,,
2,2011,9,2,52,67,4,1,64,4,3,2,18,4,3,1,12,1,2,1,2,2,275.04754689458,,,,
2,2011,9,2,52,67,4,1,64,5,3,1,7,4,3,1,2,1, , , ,2,275.04754689458,,,,
2,2011,9,2,52,67,5,1,65,1,1,1,48,4,3,2,3,5,2,1,2,2,275.04754689458,,,,
2,2011,9,2,52,67,5,1,65,2,2,2,45,4,3,2,3,5,2,1,2,2,275.04754689458,,,,
2,2011,9,2,52,67,5,1,65,3,3,2,22,4,3,1,12,5,2,1,2, ,275.04754689458,,,,
2,2011,9,2,52,67,5,1,65,4,5,1,30,4,3,1,12,5,2,1,2,2,275.04754689458,,,,
2,2011,9,2,52,67,8,1,68,1,1,1,32,4,3,2,6,5,2,1,2, ,275.04754689458,,,,
2,2011,9,2,52,67,8,1,68,2,2,2,22,4,3,2,8,5,2,1,2, ,275.04754689458,,,,
2,2011,9,2,52,67,8,1,68,3,4,2,40,4,3,4,5,5,2,1,2, ,275.04754689458,,,,
2,2011,9,2,52,67,8,1,68,4,5,2,15,4,3,1,9,1,2,1,2,2,275.04754689458,,,,
2,2011,9,2,52,67,9,1,69,1,1,2,42,1,1,3,4,5,1,1,1,2,275.04754689458,,,,
2,2011,9,2,52,67,9,1,69,2,5,2,12,1,1,1,6,1,2,1,1, ,275.04754689458,,,,
2,2011,9,2,52,67,10,1,70,1,1,1,43,4,3,2,8,5,2,1,2, ,275.04754689458,,,,
2,2011,9,2,52,67,10,1,70,2,2,2,45,4,3,2,7,5,2,1,2,2,275.04754689458,,,,
2,2011,9,2,52,67,10,1,70,3,4,2,65,4,3,3,2,5,2,2,2,2,275.04754689458,,,,
2,2011,9,2,52,68,1,1,71,1,1,1,53,4,3,2,10,5,2,1,2,2,178.314638946764,,,,
2,2011,9,2,52,68,1,1,71,2,2,2,49,4,3,2,9,5,2,1,2,2,178.314638946764,,,,
2,2011,9,2,52,68,1,1,71,3,3,1,27,4,3,1,7,5,2,1,2, ,178.314638946764,,,,
2,2011,9,2,52,68,1,1,71,4,3,2,24,4,3,1,9,5,2,1,2, ,178.314638946764,,,,
2,2011,9,2,52,68,1,1,71,5,3,2,22,4,3,1,9,5,2,1,2, ,178.314638946764,,,,
2,2011,9,2,52,68,1,1,71,6,3,2,20,4,3,1,9,5,2,1,2,2,178.314638946764,,,,
2,2011,9,2,52,68,1,1,71,7,3,2,18,4,3,1,9,5,2,1,2,2,178.314638946764,,,,
2,2011,9,2,52,68,1,1,71,8,3,2,13,4,3,1,7,1,2,1,2, ,178.314638946764,,,,
2,2011,9,2,52,68,1,1,71,9,3,1,10,4,3,1,4,1,2,1,2,2,178.314638946764,,,,
2,2011,9,2,52,68,3,1,73,1,1,1,65,4,3,2,19,5,2,2,2,2,178.314638946764,,,,
2,2011,9,2,52,68,3,1,73,2,2,2,59,4,3,2,19,5,2,2,2,2,178.314638946764,,,,
2,2011,9,2,52,68,3,1,73,3,3,1,37,4,3,1,19,5,2,2,2, ,178.314638946764,,,,
2,2011,9,2,52,68,3,1,73,4,3,1,25,4,3,1,6,5,2,1,2,2,178.314638946764,,,,
2,2011,9,2,52,68,3,1,73,5,3,2,21,4,3,1,8,5,2,1,2, ,178.314638946764,,,,
2,2011,9,2,52,68,4,1,74,1,1,1,46,4,3,2,3,5,2,1,2,2,178.314638946764,,,,
2,2011,9,2,52,68,4,1,74,2,2,2,30,4,3,2,1,5,2,2,2,2,178.314638946764,,,,
2,2011,9,2,52,68,4,1,74,3,3,1,18,4,3,1,9,5,2,1,2, ,178.314638946764,,,,
2,2011,9,2,52,68,4,1,74,4,3,2,16,4,3,1,1,5,2,2,2,2,178.314638946764,,,,
2,2011,9,2,52,68,4,1,74,5,3,2,13,4,3,1,7,1,2,1,2, ,178.314638946764,,,,
2,2011,9,2,52,68,5,1,75,1,1,1,32,4,3,2,9,5,2,1,2,2,178.314638946764,,,,
2,2011,9,2,52,68,5,1,75,2,2,2,28,4,3,2,4,5,2,1,2,2,178.314638946764,,,,
2,2011,9,2,52,68,5,1,75,3,3,1,14,4,3,1,7,1,2,1,2,2,178.314638946764,,,,
2,2011,9,2,52,68,5,1,75,4,3,1,12,4,3,1,5,1,2,1,2, ,178.314638946764,,,,
2,2011,9,2,52,68,5,1,75,5,3,2,8,4,3,1,2,1, , , , ,178.314638946764,,,,
2,2011,9,2,52,68,6,1,76,1,1,2,65,4,3,2,19,5,2,2,2,2,178.314638946764,,,,
2,2011,9,2,52,68,6,1,76,2,3,1,35,4,3,1,19,5,2,2,2, ,178.314638946764,,,,
2,2011,9,2,52,68,6,1,76,3,3,1,33,4,3,1,19,5,2,2,2, ,178.314638946764,,,,
2,2011,9,2,52,68,6,1,76,4,3,1,28,4,3,1,19,5,2,2,2, ,178.314638946764,,,,
2,2011,9,2,52,68,7,1,77,1,1,1,44,4,3,2,19,5,2,2,2,2,178.314638946764,,,,
2,2011,9,2,52,68,7,1,77,2,2,2,42,4,3,2,19,5,2,2,2,2,178.314638946764,,,,
2,2011,9,2,52,68,7,1,77,3,3,1,20,4,3,1,10,5,2,1,2, ,178.314638946764,,,,
2,2011,9,2,52,68,7,1,77,4,3,2,17,4,3,1,8,5,2,1,2, ,178.314638946764,,,,
2,2011,9,2,52,68,7,1,77,5,3,2,15,4,3,1,9,1,2,1,2,2,178.314638946764,,,,
2,2011,9,2,52,68,7,1,77,6,3,2,11,4,3,1,5,1,2,1,2,2,178.314638946764,,,,
2,2011,9,2,52,68,8,1,78,1,1,1,40,4,3,2,1,5,2,2,2, ,178.314638946764,,,,
2,2011,9,2,52,68,8,1,78,2,2,2,35,4,3,2,3,5,2,1,2,2,178.314638946764,,,,
2,2011,9,2,52,68,8,1,78,3,3,1,14,4,3,1,7,1,2,1,2, ,178.314638946764,,,,
2,2011,9,2,52,68,8,1,78,4,3,2,2,4,3,1,  , , , , ,2,178.314638946764,,,,
2,2011,9,2,52,68,9,1,79,1,1,2,30,4,3,2,5,5,2,1,2,2,178.314638946764,,,,
2,2011,9,2,52,68,9,1,79,2,2,1,37,4,3,2,4,5,2,1,2,2,178.314638946764,,,,
2,2011,9,2,52,68,9,1,79,3,3,2,17,4,3,1,10,1,2,1,2, ,178.314638946764,,,,
2,2011,9,2,52,68,9,1,79,4,3,1,3,4,3,1,  , , , , ,2,178.314638946764,,,,
2,2011,9,2,52,68,9,1,79,5,3,1,2,4,3,1,  , , , , , ,178.314638946764,,,,
2,2011,9,2,52,68,10,1,80,1,1,1,31,4,3,2,7,5,2,1,2, ,178.314638946764,,,,
2,2011,9,2,52,68,10,1,80,2,2,2,28,4,3,2,19,5,2,2,2,2,178.314638946764,,,,
2,2011,9,2,52,68,10,1,80,3,3,1,16,4,3,1,10,1,2,1,2, ,178.314638946764,,,,
2,2011,9,2,52,68,10,1,80,4,3,1,9,4,3,1,3,1, , , , ,178.314638946764,,,,
2,2011,1,2,53,1,1,1,1,1,1,1,51,2,2,2,5,5,2,1,2,2,186.125343125732,,,,
2,2011,1,2,53,1,1,1,1,2,2,2,49,2,2,2,12,5,1,1,1,2,186.125343125732,,,,
2,2011,1,2,53,1,1,1,1,3,3,2,17,2,2,1,11,1,2,1,1, ,186.125343125732,,,,
2,2011,1,2,53,1,1,1,1,4,3,2,16,2,2,1,10,1,2,1,2, ,186.125343125732,,,,
2,2011,1,2,53,1,1,1,1,5,5,2,8,2,2,1,3,1, , , , ,186.125343125732,,,,
2,2011,1,2,53,1,2,1,2,1,1,1,85,2,2,2,5,5,2,1,2,2,186.125343125732,,,,
2,2011,1,2,53,1,2,1,2,2,2,2,70,2,2,2,3,5,2,2,2,2,186.125343125732,,,,
2,2011,1,2,53,1,3,1,3,1,1,2,56,2,2,3,5,5,2,1,2,2,186.125343125732,,,,
2,2011,1,2,53,1,4,1,4,1,1,1,79,2,2,2,3,5,2,1,2,2,186.125343125732,,,,
2,2011,1,2,53,1,4,1,4,2,2,2,78,2,2,2,3,5,2,1,2, ,186.125343125732,,,,
2,2011,1,2,53,1,6,1,6,1,1,2,48,2,2,3,6,5,2,1,2,2,186.125343125732,,,,
2,2011,1,2,53,1,6,1,6,2,5,1,35,2,4,2,9,5,2,1,2,2,186.125343125732,,,,
2,2011,1,2,53,1,6,1,6,3,3,2,28,2,2,2,10,5,2,1,2,2,186.125343125732,,,,
2,2011,1,2,53,1,6,1,6,4,5,1,7,2,2,1,2,1, , , ,2,186.125343125732,,,,
2,2011,1,2,53,1,6,1,6,5,5,2,2,2,2,1,  , , , , , ,186.125343125732,,,,
2,2011,1,2,53,1,7,1,7,1,1,1,60,2,2,2,5,5,2,1,2,2,186.125343125732,,,,
2,2011,1,2,53,1,7,1,7,2,2,2,56,2,2,2,4,5,2,1,2, ,186.125343125732,,,,
2,2011,1,2,53,1,8,1,8,1,1,1,43,2,2,2,7,5,2,1,2,2,186.125343125732,,,,
2,2011,1,2,53,1,8,1,8,2,2,2,43,2,2,2,7,5,2,1,2, ,186.125343125732,,,,
2,2011,1,2,53,1,8,1,8,3,3,2,16,2,2,1,11,1,2,1,2, ,186.125343125732,,,,
2,2011,1,2,53,1,8,1,8,4,3,1,12,2,2,1,6,1,2,1,2, ,186.125343125732,,,,
2,2011,1,2,53,1,8,1,8,5,3,1,4,2,2,1,  , , , , , ,186.125343125732,,,,
2,2011,1,2,53,1,9,1,9,1,1,1,49,2,2,2,8,5,2,1,2,2,186.125343125732,,,,
2,2011,1,2,53,1,9,1,9,2,2,2,48,2,2,2,7,5,2,1,2, ,186.125343125732,,,,
2,2011,1,2,53,1,9,1,9,3,3,1,24,2,2,1,11,5,2,1,2, ,186.125343125732,,,,
2,2011,1,2,53,1,9,1,9,4,3,1,18,2,2,1,11,5,2,1,2,2,186.125343125732,,,,
2,2011,1,2,53,1,9,1,9,5,3,1,16,2,2,1,9,1,2,1,2,2,186.125343125732,,,,
2,2011,1,2,53,1,9,1,9,6,3,2,15,2,2,1,9,1,2,1,2, ,186.125343125732,,,,
2,2011,1,2,53,1,10,1,10,1,1,1,71,2,2,1,11,5,2,1,1,2,186.125343125732,,,,
2,2011,1,2,53,1,10,1,10,2,5,2,67,2,2,3,6,5,2,1,2,2,186.125343125732,,,,
2,2011,1,2,53,2,1,1,11,1,1,2,55,2,2,3,4,5,2,1,2, ,280.27065260564,,,,
2,2011,1,2,53,2,2,1,12,1,1,2,51,4,3,3,1,5,2,2,2,2,280.27065260564,,,,
2,2011,1,2,53,2,3,1,13,1,1,1,34,4,3,2,1,5,2,2,2, ,280.27065260564,,,,
2,2011,1,2,53,2,3,1,13,2,2,2,32,4,3,2,8,5,2,1,2,2,280.27065260564,,,,
2,2011,1,2,53,2,3,1,13,3,3,1,5,4,3,1,0,5, , , , ,280.27065260564,,,,
2,2011,1,2,53,2,3,1,13,4,3,2,3,4,3,1,  , , , , ,2,280.27065260564,,,,
2,2011,1,2,53,2,4,1,14,1,1,2,35,4,3,2,19,5,2,2,2,2,280.27065260564,,,,
2,2011,1,2,53,2,4,1,14,2,3,2,10,4,3,1,5,1,2,1,2, ,280.27065260564,,,,
2,2011,1,2,53,2,4,1,14,3,3,1,3,4,3,1,  , , , , ,2,280.27065260564,,,,
2,2011,1,2,53,2,5,1,15,1,1,1,34,4,3,2,10,5,2,1,2,2,280.27065260564,,,,
2,2011,1,2,53,2,5,1,15,2,2,2,29,4,3,2,7,5,2,1,2,2,280.27065260564,,,,
2,2011,1,2,53,2,5,1,15,3,3,2,9,4,3,1,4,1, , , ,2,280.27065260564,,,,
2,2011,1,2,53,2,5,1,15,4,3,2,8,4,3,1,3,1, , , ,2,280.27065260564,,,,
2,2011,1,2,53,2,6,1,16,1,1,1,60,4,3,2,2,5,2,1,2,2,280.27065260564,,,,
2,2011,1,2,53,2,6,1,16,2,2,2,55,4,3,2,19,5,2,2,2,2,280.27065260564,,,,
2,2011,1,2,53,2,8,1,18,1,1,2,55,3,2,2,19,5,2,2,2, ,280.27065260564,,,,
2,2011,1,2,53,2,8,1,18,2,2,1,80,3,2,2,19,5,2,2,2,2,280.27065260564,,,,
2,2011,1,2,53,2,8,1,18,3,5,2,12,3,2,1,4,5,2,1,2, ,280.27065260564,,,,
2,2011,1,2,53,2,9,1,19,1,1,1,50,4,3,2,10,5,2,1,2, ,280.27065260564,,,,
2,2011,1,2,53,2,9,1,19,2,2,2,40,4,3,2,19,5,2,2,2, ,280.27065260564,,,,
2,2011,1,2,53,2,9,1,19,3,3,2,22,4,3,1,10,5,2,1,2,2,280.27065260564,,,,
2,2011,1,2,53,2,9,1,19,4,3,2,20,4,3,1,9,5,2,1,2,2,280.27065260564,,,,
2,2011,1,2,53,2,9,1,19,5,3,2,17,4,3,1,10,5,2,1,2, ,280.27065260564,,,,
2,2011,1,2,53,2,9,1,19,6,3,2,11,4,3,1,6,1,2,1,2,2,280.27065260564,,,,
2,2011,1,2,53,2,9,1,19,7,3,2,7,4,3,1,2,1, , , ,2,280.27065260564,,,,
2,2011,1,2,53,2,9,1,19,8,3,1,6,4,3,1,0,1, , , ,2,280.27065260564,,,,
2,2011,1,2,53,2,10,1,20,1,1,1,85,4,3,2,7,5,2,1,1, ,280.27065260564,,,,
2,2011,1,2,53,2,10,1,20,2,2,2,75,4,3,2,2,5,2,2,2, ,280.27065260564,,,,
2,2011,1,2,53,3,1,1,21,1,1,1,32,4,3,2,13,5,1,1,1,2,271.448573952193,,,,
2,2011,1,2,53,3,1,1,21,2,2,2,29,4,3,2,11,5,2,1,2, ,271.448573952193,,,,
2,2011,1,2,53,3,1,1,21,3,3,2,6,4,3,1,1,1, , , ,2,271.448573952193,,,,
2,2011,1,2,53,3,2,1,22,1,1,1,45,4,3,2,13,5,2,1,2, ,271.448573952193,,,,
2,2011,1,2,53,3,2,1,22,2,2,2,42,4,3,2,13,5,2,1,2,2,271.448573952193,,,,
2,2011,1,2,53,3,2,1,22,3,3,2,17,4,3,1,11,1,2,1,2,2,271.448573952193,,,,
2,2011,1,2,53,3,2,1,22,4,3,2,15,4,3,1,9,1,2,1,2,2,271.448573952193,,,,
2,2011,1,2,53,3,2,1,22,5,3,1,7,4,3,1,2,1, , , ,2,271.448573952193,,,,
2,2011,1,2,53,3,3,1,23,1,1,1,52,4,3,2,11,5,2,1,2,2,271.448573952193,,,,
2,2011,1,2,53,3,3,1,23,2,2,2,46,4,3,2,10,5,2,1,2, ,271.448573952193,,,,
2,2011,1,2,53,3,3,1,23,3,3,1,28,4,3,1,15,5,2,1,2,2,271.448573952193,,,,
2,2011,1,2,53,3,3,1,23,4,3,1,26,4,3,1,14,3,2,1,2, ,271.448573952193,,,,
2,2011,1,2,53,3,3,1,23,5,3,1,24,4,3,1,14,3,2,1,2,1,271.448573952193,,,,
2,2011,1,2,53,3,3,1,23,6,3,2,22,4,3,1,14,3,2,1,2,2,271.448573952193,,,,
2,2011,1,2,53,3,3,1,23,7,3,1,18,4,3,1,12,1,2,1,2,1,271.448573952193,,,,
2,2011,1,2,53,3,3,1,23,8,3,1,16,4,3,1,11,1,2,1,2, ,271.448573952193,,,,
2,2011,1,2,53,3,3,1,23,9,3,2,16,4,3,1,11,1,2,1,2, ,271.448573952193,,,,
2,2011,1,2,53,3,3,1,23,10,3,1,13,4,3,1,7,1,2,1,2, ,271.448573952193,,,,
2,2011,1,2,53,3,5,1,25,1,1,1,47,4,3,2,13,5,2,1,2,2,271.448573952193,,,,
2,2011,1,2,53,3,5,1,25,2,2,2,38,4,3,2,13,5,2,1,2, ,271.448573952193,,,,
2,2011,1,2,53,3,5,1,25,3,3,2,17,4,3,1,11,1,2,1,2,2,271.448573952193,,,,
2,2011,1,2,53,3,5,1,25,4,3,2,16,4,3,1,10,1,2,1,2, ,271.448573952193,,,,
2,2011,1,2,53,3,6,1,26,1,1,1,39,4,3,2,11,5,1,1,2,2,271.448573952193,,,,
2,2011,1,2,53,3,6,1,26,2,2,2,22,4,3,2,10,5,2,1,2,2,271.448573952193,,,,
2,2011,1,2,53,3,6,1,26,3,3,2,12,4,3,1,6,1,2,1,2,2,271.448573952193,,,,
2,2011,1,2,53,3,6,1,26,4,3,1,10,4,3,1,5,1,2,1,2,2,271.448573952193,,,,
2,2011,1,2,53,3,6,1,26,5,3,1,4,4,3,1,  , , , , ,2,271.448573952193,,,,
2,2011,1,2,53,3,7,1,27,1,1,2,26,4,3,2,11,5,2,1,2, ,271.448573952193,,,,
2,2011,1,2,53,3,8,1,28,1,1,2,60,4,3,3,5,5,2,1,2, ,271.448573952193,,,,
2,2011,1,2,53,3,9,1,29,1,1,2,65,4,3,3,5,5,2,1,2,2,271.448573952193,,,,
2,2011,1,2,53,3,10,1,30,1,1,1,44,4,3,2,13,5,2,1,2,2,271.448573952193,,,,
2,2011,1,2,53,3,10,1,30,2,2,2,42,4,3,2,13,5,2,1,2,2,271.448573952193,,,,
2,2011,1,2,53,3,10,1,30,3,3,2,17,4,3,1,12,1,2,1,2,2,271.448573952193,,,,
2,2011,1,2,53,3,10,1,30,4,3,1,16,4,3,1,11,1,2,1,2, ,271.448573952193,,,,
2,2011,1,2,53,3,10,1,30,5,3,1,7,4,3,1,2,1, , , ,2,271.448573952193,,,,
2,2011,1,2,53,4,1,1,31,1,1,2,86,4,3,3,19,5,2,2,2, ,238.314335118803,,,,
2,2011,1,2,53,4,2,1,32,1,1,1,40,4,3,2,5,5,2,1,2,2,238.314335118803,,,,
2,2011,1,2,53,4,2,1,32,2,2,2,38,4,3,2,4,5,2,1,2,2,238.314335118803,,,,
2,2011,1,2,53,4,2,1,32,3,3,2,18,4,3,1,10,5,2,1,2,2,238.314335118803,,,,
2,2011,1,2,53,4,2,1,32,4,3,2,16,4,3,1,7,5,2,1,2, ,238.314335118803,,,,
2,2011,1,2,53,4,2,1,32,5,3,2,12,4,3,1,5,1,2,1,2, ,238.314335118803,,,,
2,2011,1,2,53,4,2,1,32,6,3,2,9,4,3,1,3,1, , , , ,238.314335118803,,,,
2,2011,1,2,53,4,2,1,32,7,3,1,4,4,3,1,  , , , , , ,238.314335118803,,,,
2,2011,1,2,53,4,2,1,32,8,3,2,0,4,3,1,  , , , , ,2,238.314335118803,,,,
2,2011,1,2,53,4,3,1,33,1,1,1,26,4,3,2,10,5,2,1,2,2,238.314335118803,,,,
2,2011,1,2,53,4,3,1,33,2,2,2,28,4,3,2,8,5,2,1,2,2,238.314335118803,,,,
2,2011,1,2,53,4,3,1,33,3,3,2,4,4,3,1,  , , , , ,2,238.314335118803,,,,
2,2011,1,2,53,4,3,1,33,4,3,1,2,4,3,1,  , , , , , ,238.314335118803,,,,
2,2011,1,2,53,4,4,1,34,1,1,1,53,4,3,2,5,5,2,1,2, ,238.314335118803,,,,
2,2011,1,2,53,4,4,1,34,2,2,2,46,4,3,2,7,5,2,1,2,2,238.314335118803,,,,
2,2011,1,2,53,4,4,1,34,3,3,1,27,4,3,1,11,5,2,1,2, ,238.314335118803,,,,
2,2011,1,2,53,4,4,1,34,4,3,2,21,4,3,1,14,3,1,1,1,2,238.314335118803,,,,
2,2011,1,2,53,4,4,1,34,5,3,1,16,4,3,1,10,1,1,1,1, ,238.314335118803,,,,
2,2011,1,2,53,4,5,1,35,1,1,2,29,4,3,2,3,5,2,1,2,2,238.314335118803,,,,
2,2011,1,2,53,4,5,1,35,2,3,2,8,4,3,1,3,1, , , , ,238.314335118803,,,,
2,2011,1,2,53,4,5,1,35,3,3,2,3,4,3,1,  , , , , ,2,238.314335118803,,,,
2,2011,1,2,53,4,5,1,35,4,3,1,1,4,3,1,  , , , , , ,238.314335118803,,,,
2,2011,1,2,53,4,6,1,36,1,1,1,36,4,3,2,10,5,2,1,2,2,238.314335118803,,,,
2,2011,1,2,53,4,6,1,36,2,2,2,30,4,3,2,9,5,2,1,2, ,238.314335118803,,,,
2,2011,1,2,53,4,6,1,36,3,3,1,15,4,3,1,10,1,2,1,2,2,238.314335118803,,,,
2,2011,1,2,53,4,6,1,36,4,3,1,11,4,3,1,1,1,2,1,2,2,238.314335118803,,,,
2,2011,1,2,53,4,6,1,36,5,3,1,10,4,3,1,4,1,2,1,2,2,238.314335118803,,,,
2,2011,1,2,53,4,6,1,36,6,3,2,3,4,3,1,  , , , , , ,238.314335118803,,,,
2,2011,1,2,53,4,7,1,37,1,1,1,37,4,3,2,13,5,1,1,1, ,238.314335118803,,,,
2,2011,1,2,53,4,7,1,37,2,2,2,31,4,3,2,9,5,2,1,2,2,238.314335118803,,,,
2,2011,1,2,53,4,7,1,37,3,3,2,11,4,3,1,5,1,2,1,2, ,238.314335118803,,,,
2,2011,1,2,53,4,7,1,37,4,3,1,9,4,3,1,3,1, , , ,2,238.314335118803,,,,
2,2011,1,2,53,4,7,1,37,5,3,1,2,4,3,1,  , , , , ,2,238.314335118803,,,,
2,2011,1,2,53,4,8,1,38,1,1,1,50,4,3,2,5,5,2,1,2,2,238.314335118803,,,,
2,2011,1,2,53,4,8,1,38,2,2,2,36,4,3,2,6,5,2,1,2,2,238.314335118803,,,,
2,2011,1,2,53,4,8,1,38,3,3,2,14,4,3,1,9,1,2,1,2, ,238.314335118803,,,,
