REC_TYPE,YEAR,MONTH,SECTOR,DISTRICT,CENSUS_BLOCK_NO,HOUSEHOLD_SAMPLE_NO,HOUSEHOLD_NO,HOUSEHOLD_SERIAL_NO,P1_PERSON_SERIAL_NO,P3_RELATIONSHIP,P4_SEX,P5_AGE,P6_RACE,P7_RELIGION,P8_MARITAL_STATUS,P9_EDUCATIONAL_ATTAINMENT,P10_CURRENT_EDUCATIONAL,P11_LITERACY_SINHALA,P12_LITERACY_TAMIL,P13_LITERACY_ENGLISH
 2,2010,11,3,23,056,03,1,044,01,1,1,70,3,2,2,07,5,2,1,2
 2,2010,11,3,23,056,03,1,044,02,2,2,60,3,2,2,03,5,2,2,2
 2,2010,11,3,23,056,04,1,045,01,1,2,30,3,2,2,10,5,2,1,2
 2,2010,11,3,23,056,04,1,045,02,3,1,10,3,2,1,04,1,2,2,2
 2,2010,11,3,23,056,04,1,045,03,3,2,06,3,2,1,19,5, , , 
 2,2010,11,3,23,056,05,1,046,01,1,2,21,3,2,2,13,5,1,1,1
 2,2010,11,3,23,056,05,1,046,02,4,1,61,3,2,2,10,5,1,1,1
 2,2010,11,3,23,056,05,1,046,03,4,2,55,3,2,2,10,5,2,1,2
 2,2010,11,3,23,056,06,1,047,01,1,2,39,1,1,5,05,5,1,2,2
 2,2010,11,3,23,056,06,1,047,02,3,1,16,1,1,1,19,5,2,2,2
 2,2010,11,3,23,056,06,1,047,03,3,1,12,1,1,1,05,1,1,2,2
 2,2010,11,3,23,056,06,1,047,04,3,2,08,1,1,1,01,1, , , 
 2,2010,11,3,23,056,07,1,048,01,1,1,75,3,2,2,05,5,2,1,2
 2,2010,11,3,23,056,07,1,048,02,2,2,58,3,2,2,19,5,2,2,2
 2,2010,11,3,23,056,08,1,049,01,1,2,55,3,2,3,19,5,2,2,2
 2,2010,11,3,23,056,09,1,050,01,1,2,57,3,2,2,08,5,2,1,2
 2,2010,11,3,23,056,09,1,050,02,2,1,60,3,2,2,11,5,1,1,1
 2,2010,11,3,23,056,10,1,051,01,1,2,42,3,2,2,05,5,2,1,2
 2,2010,11,3,23,056,10,1,051,02,3,2,23,3,2,1,13,5,2,1,1
 2,2010,11,3,23,056,10,1,051,03,3,2,21,3,2,1,13,3,2,1,1
 2,2010,11,3,23,056,10,1,051,04,3,1,19,3,2,1,11,4,2,1,1
 2,2010,12,2,23,057,01,1,001,01,1,2,60,1,1,3,13,5,1,2,1
 2,2010,12,2,23,057,02,1,002,01,1,1,66,1,1,2,07,5,1,2,2
 2,2010,12,2,23,057,02,1,002,02,3,1,38,1,1,2,10,5,1,2,2
 2,2010,12,2,23,057,02,1,002,03,5,2,26,1,1,2,12,5,1,2,2
 2,2010,12,2,23,057,02,1,002,04,5,2,03,1,1,1,19, , , , 
 2,2010,12,2,23,057,03,1,003,01,1,1,51,1,1,2,13,5,1,2,1
 2,2010,12,2,23,057,03,1,003,02,2,2,48,1,1,2,13,5,1,2,1
 2,2010,12,2,23,057,03,1,003,03,3,1,20,1,1,1,13,3,1,2,2
 2,2010,12,2,23,057,03,1,003,04,3,2,14,1,1,1,08,1,1,2,2
 2,2010,12,2,23,057,04,1,004,01,1,1,63,1,1,2,12,5,1,2,2
 2,2010,12,2,23,057,04,1,004,02,2,2,51,1,1,2,04,5,1,2,2
 2,2010,12,2,23,057,05,1,005,01,1,2,66,1,1,3,05,5,1,1,2
 2,2010,12,2,23,057,06,1,006,01,1,1,55,1,1,2,03,5,1,2,2
 2,2010,12,2,23,057,06,1,006,02,2,2,49,1,1,2,12,5,1,2,2
 2,2010,12,2,23,057,06,1,006,03,3,1,29,1,1,1,13,5,1,2,1
 2,2010,12,2,23,057,07,1,007,01,1,1,46,1,1,2,05,5,1,2,2
 2,2010,12,2,23,057,07,1,007,02,3,1,13,1,1,1,07,1,1,2,2
 2,2010,12,2,23,057,07,1,007,03,3,2,09,1,1,1,03,1, , , 
 2,2010,12,2,23,057,07,1,007,04,3,2,05,1,1,1,19,5, , , 
 2,2010,12,2,23,057,10,1,010,01,1,1,85,1,1,2,02,5,1,2,2
 2,2010,12,2,23,057,10,1,010,02,2,2,82,1,1,2,03,5,1,2,2
 2,2010,12,2,23,057,10,1,010,03,3,1,41,1,1,2,11,5,1,2,2
 2,2010,12,2,23,057,10,1,010,04,5,2,36,1,1,2,13,5,1,2,2
 2,2010,12,2,23,057,10,1,010,05,5,1,13,1,1,1,07,1,1,2,2
 2,2010,12,2,23,057,10,1,010,06,5,1,10,1,1,1,04,1,1,2,2
 2,2010,12,2,23,057,10,1,010,07,5,1,05,1,1,1,19,5, , , 
 2,2010,12,3,23,058,01,1,011,01,1,1,44,3,2,2,09,5,2,1,2
 2,2010,12,3,23,058,01,1,011,02,2,2,39,3,2,2,08,5,2,1,2
 2,2010,12,3,23,058,01,1,011,03,3,1,20,3,2,1,10,5,1,1,2
 2,2010,12,3,23,058,01,1,011,04,3,1,18,3,2,1,07,5,2,1,2
 2,2010,12,3,23,058,01,1,011,05,3,2,16,3,2,1,09,1,2,1,2
 2,2010,12,3,23,058,01,1,011,06,3,1,08,3,2,1,02,1, , , 
 2,2010,12,3,23,058,01,1,011,07,3,2,05,3,2,1,19,5, , , 
 2,2010,12,3,23,058,01,1,011,08,5,2,70,3,2,3,03,5,2,2,2
 2,2010,12,3,23,058,03,1,013,01,1,1,39,3,2,2,04,5,2,1,2
 2,2010,12,3,23,058,03,1,013,02,2,2,35,3,2,2,04,5,2,1,2
 2,2010,12,3,23,058,03,1,013,03,3,1,15,3,2,1,08,5,2,1,2
 2,2010,12,3,23,058,03,1,013,04,3,1,13,3,2,1,08,1,2,1,2
 2,2010,12,3,23,058,03,1,013,05,3,1,11,3,2,1,06,1,2,1,2
 2,2010,12,3,23,058,04,1,014,01,1,1,58,3,2,2,05,5,2,1,2
 2,2010,12,3,23,058,04,1,014,02,2,2,48,3,2,2,08,5,1,1,2
 2,2010,12,3,23,058,04,1,014,03,3,2,25,3,2,2,07,5,2,1,2
 2,2010,12,3,23,058,04,1,014,04,3,1,23,3,2,2,08,5,2,1,2
 2,2010,12,3,23,058,04,1,014,05,3,2,17,3,2,2,10,1,2,1,2
 2,2010,12,3,23,058,04,1,014,06,5,1,56,3,2,2,04,5,2,1,2
 2,2010,12,3,23,058,05,1,015,01,1,1,81,3,2,3,04,5,2,1,2
 2,2010,12,3,23,058,05,1,015,02,5,1,17,3,2,1,10,1,2,1,2
 2,2010,12,3,23,058,06,1,016,01,1,1,71,3,2,2,04,5,2,1,2
 2,2010,12,3,23,058,06,1,016,02,2,2,65,3,2,2,04,5,2,1,2
 2,2010,12,3,23,058,06,1,016,03,3,1,25,3,2,2,07,5,2,1,2
 2,2010,12,3,23,058,06,1,016,04,5,2,25,3,2,2,10,5,2,1,2
 2,2010,12,3,23,058,08,1,018,01,1,1,55,3,4,2,04,5,2,1,2
 2,2010,12,3,23,058,08,1,018,02,2,2,48,3,4,2,05,5,2,1,2
 2,2010,12,3,23,058,09,1,019,01,1,2,48,3,2,2,04,5,2,1,2
 2,2010,12,3,23,058,09,1,019,02,3,2,22,3,2,1,12,5,2,1,2
 2,2010,12,3,23,058,09,1,019,03,3,2,19,3,2,1,12,5,2,1,2
 2,2010,12,3,23,058,09,1,019,04,3,1,16,3,2,1,09,5,2,1,2
 2,2010,12,3,23,058,09,1,019,05,4,2,69,3,2,3,04,5,2,1,2
 2,2010,12,3,23,058,10,1,020,01,1,1,55,3,2,2,05,5,2,1,2
 2,2010,12,3,23,058,10,1,020,02,2,2,50,3,2,2,06,5,2,1,2
 2,2010,12,3,23,059,01,1,021,01,1,2,49,3,2,3,08,5,2,1,2
 2,2010,12,3,23,059,01,1,021,02,3,2,22,3,2,1,10,5,2,1,2
 2,2010,12,3,23,059,01,1,021,03,3,2,19,3,2,1,10,5,2,1,2
 2,2010,12,3,23,059,02,1,022,01,1,2,47,3,2,2,05,5,2,1,2
 2,2010,12,3,23,059,02,1,022,02,3,1,22,3,2,1,07,5,2,1,2
 2,2010,12,3,23,059,02,1,022,03,3,1,19,3,2,1,10,5,2,1,2
 2,2010,12,3,23,059,02,1,022,04,3,2,15,3,2,1,10,1,2,1,2
 2,2010,12,3,23,059,02,1,022,05,5,2,72,3,2,3,19,5,2,2,2
 2,2010,12,3,23,059,03,1,023,01,1,1,71,3,2,3,05,5,2,1,2
 2,2010,12,3,23,059,03,1,023,02,3,1,39,3,2,2,10,5,2,1,2
 2,2010,12,3,23,059,03,1,023,03,5,2,37,3,2,2,08,5,2,1,2
 2,2010,12,3,23,059,03,1,023,04,5,1,12,3,2,1,06,1,2,1,2
 2,2010,12,3,23,059,03,1,023,05,5,2,10,3,2,1,04,1,2,1,2
 2,2010,12,3,23,059,03,1,023,06,5,2,08,3,2,1,02,1, , , 
 2,2010,12,3,23,059,03,1,023,07,5,1,06,3,2,1,01,1, , , 
 2,2010,12,3,23,059,04,1,024,01,1,1,64,3,2,2,06,5,2,1,2
 2,2010,12,3,23,059,04,1,024,02,2,2,62,3,2,2,19,5,2,2,2
 2,2010,12,3,23,059,05,1,025,01,1,2,57,3,4,3,19,5,2,2,2
 2,2010,12,3,23,059,05,1,025,02,3,1,16,3,4,1,10,1,2,1,2
 2,2010,12,3,23,059,05,1,025,03,3,1,25,3,4,2,08,5,2,1,2
 2,2010,12,3,23,059,05,1,025,04,5,2,23,3,4,2,10,5,2,1,2
 2,2010,12,3,23,059,05,1,025,05,5,2,01,3,4,1,  , , , , 
 2,2010,12,3,23,059,06,1,026,01,1,2,63,1,1,3,19,5,2,2,2
 2,2010,12,3,23,059,06,1,026,02,9,2,64,3,2,1,19,5,2,2,2
 2,2010,12,3,23,059,07,1,027,01,1,1,33,3,2,5,04,5,2,2,2
 2,2010,12,3,23,059,07,1,027,02,4,2,65,3,2,3,02,5,2,2,2
 2,2010,12,3,23,059,08,1,028,01,1,1,61,3,2,2,19,5,2,2,2
 2,2010,12,3,23,059,08,1,028,02,2,2,61,3,2,2,19,5,2,2,2
 2,2010,12,3,23,059,09,1,029,01,1,2,44,3,4,2,07,5,2,1,2
 2,2010,12,3,23,059,09,1,029,02,3,1,12,3,4,1,05,1,2,1,2
 2,2010,12,3,23,059,09,1,029,03,3,1,10,3,4,1,03,1,2,1,2
 2,2010,12,3,23,059,09,1,029,04,3,1,08,3,4,1,02,1, , , 
 2,2010,12,3,23,059,09,1,029,05,3,1,04,3,4,1,  , , , , 
 2,2010,12,3,23,059,10,1,030,01,1,1,63,3,2,3,06,5,2,1,2
 2,2010,12,3,23,060,01,1,031,01,1,2,59,3,2,3,19,5,2,2,2
 2,2010,12,3,23,060,02,1,032,01,1,2,70,3,2,3,19,5,2,2,2
 2,2010,12,3,23,060,02,1,032,02,5,2,35,3,2,2,10,5,2,1,2
 2,2010,12,3,23,060,02,1,032,03,3,1,40,3,2,2,06,5,2,1,2
 2,2010,12,3,23,060,02,1,032,04,5,1,15,3,2,1,09,1,2,1,2
 2,2010,12,3,23,060,02,1,032,05,5,2,11,3,2,1,06,1,2,1,2
 2,2010,12,3,23,060,02,1,032,06,5,1,04,3,2,1,  , , , , 
 2,2010,12,3,23,060,03,1,033,01,1,1,65,3,2,3,19,5,2,2,2
 2,2010,12,3,23,060,03,1,033,02,3,2,28,3,2,2,10,5,2,1,2
 2,2010,12,3,23,060,03,1,033,03,5,1,30,3,2,2,19,5,2,2,2
 2,2010,12,3,23,060,04,1,034,01,1,1,32,3,4,2,09,5,2,1,2
 2,2010,12,3,23,060,04,1,034,02,3,1,14,3,4,1,09,1,2,1,2
 2,2010,12,3,23,060,04,1,034,03,3,2,10,3,4,1,05,1,2,1,2
 2,2010,12,3,23,060,04,1,034,04,3,1,06,3,4,1,19,5, , , 
 2,2010,12,3,23,060,05,1,035,01,1,2,55,3,2,2,19,5,2,2,2
 2,2010,12,3,23,060,05,1,035,02,3,2,25,3,2,1,19,5,2,2,2
 2,2010,12,3,23,060,05,1,035,03,3,2,23,3,2,1,10,5,2,1,2
 2,2010,12,3,23,060,05,1,035,04,3,2,22,3,2,1,10,5,2,1,2
 2,2010,12,3,23,060,06,1,036,01,1,1,75,3,2,3,19,5,2,2,2
 2,2010,12,3,23,060,06,1,036,02,3,1,40,3,2,2,06,5,2,1,2
 2,2010,12,3,23,060,06,1,036,03,5,2,38,3,2,2,19,5,2,2,2
 2,2010,12,3,23,060,06,1,036,04,5,2,14,3,2,1,08,1,2,1,2
 2,2010,12,3,23,060,06,1,036,05,5,1,09,3,2,1,05,1, , , 
 2,2010,12,3,23,060,06,1,036,06,5,2,05,3,2,1,19,5, , , 
 2,2010,12,3,23,060,07,1,037,01,1,1,40,3,2,2,07,5,2,1,2
 2,2010,12,3,23,060,07,1,037,02,2,2,38,3,2,2,10,5,2,1,2
 2,2010,12,3,23,060,07,1,037,03,3,2,12,3,2,1,07,1,2,1,2
 2,2010,12,3,23,060,07,1,037,04,3,2,09,3,2,1,03,1, , , 
 2,2010,12,3,23,060,07,1,037,05,3,1,05,3,2,1,19,5, , , 
 2,2010,12,3,23,060,07,1,037,06,5,2,61,3,2,3,05,5,2,1,2
 2,2010,12,3,23,060,08,1,038,01,1,1,25,3,2,1,04,5,2,2,2
 2,2010,12,3,23,060,09,1,039,01,1,2,54,3,2,2,04,5,2,2,2
 2,2010,12,3,23,060,10,1,040,01,1,2,31,1,1,2,10,5,1,2,2
 2,2010,01,2,31,001,01,1,001,01,1,1,77,1,1,2,07,5,1,2,2
 2,2010,01,2,31,001,01,1,001,02,2,2,65,1,1,2,05,5,1,2,2
 2,2010,01,2,31,001,01,1,001,03,3,1,29,1,1,1,13,5,1,2,1
 2,2010,01,2,31,001,02,1,002,01,1,1,36,1,1,2,10,5,1,2,2
 2,2010,01,2,31,001,02,1,002,02,2,2,31,1,1,2,10,5,1,2,2
 2,2010,01,2,31,001,02,1,002,03,3,1,11,1,1,1,06,1,1,2,2
 2,2010,01,2,31,001,02,1,002,04,3,1,08,1,1,1,02,1, , , 
 2,2010,01,2,31,001,03,1,003,01,1,1,47,1,1,2,10,5,1,2,2
 2,2010,01,2,31,001,03,1,003,02,2,2,45,1,1,2,08,5,1,2,2
 2,2010,01,2,31,001,03,1,003,03,3,1,09,1,1,1,03,1, , , 
 2,2010,01,2,31,001,03,1,003,04,3,1,05,1,1,1,00,1, , , 
 2,2010,01,2,31,001,04,1,004,01,1,1,40,1,1,2,10,5,1,2,2
 2,2010,01,2,31,001,04,1,004,02,2,2,38,1,1,2,10,5,1,2,2
 2,2010,01,2,31,001,04,1,004,03,3,1,09,1,1,1,04,1, , , 
 2,2010,01,2,31,001,05,1,005,01,1,1,66,1,1,2,10,5,1,2,2
 2,2010,01,2,31,001,05,1,005,02,2,2,65,1,1,2,10,5,1,2,2
 2,2010,01,2,31,001,06,1,006,01,1,2,68,1,1,3,19,5,2,2,2
 2,2010,01,2,31,001,06,1,006,02,3,2,47,1,1,2,19,5,2,2,2
 2,2010,01,2,31,001,06,1,006,03,5,1,53,1,1,2,08,5,1,2,2
 2,2010,01,2,31,001,07,1,007,01,1,1,55,1,1,2,11,5,1,2,2
 2,2010,01,2,31,001,07,1,007,02,2,2,49,1,1,2,10,5,1,2,2
 2,2010,01,2,31,001,07,1,007,03,3,2,25,1,1,1,13,5,1,2,1
 2,2010,01,2,31,001,07,1,007,04,3,2,18,1,1,1,12,1,1,2,1
 2,2010,01,2,31,001,07,1,007,05,3,1,15,1,1,1,10,1,1,2,2
 2,2010,01,2,31,001,08,1,008,01,1,1,67,1,1,2,13,5,1,2,2
 2,2010,01,2,31,001,08,1,008,02,2,2,64,1,1,2,10,5,1,2,2
 2,2010,01,2,31,001,09,1,009,01,1,1,54,1,1,2,10,5,1,2,2
 2,2010,01,2,31,001,09,1,009,02,2,2,54,1,1,2,08,5,1,2,2
 2,2010,01,2,31,001,09,1,009,03,3,2,24,1,1,1,10,5,1,2,2
 2,2010,01,2,31,001,09,1,009,04,3,2,19,1,1,1,10,5,1,2,2
 2,2010,01,2,31,001,10,1,010,01,1,1,42,1,1,2,06,5,1,2,2
 2,2010,01,2,31,002,01,1,011,01,1,1,28,1,1,2,05,5,1,2,2
 2,2010,01,2,31,002,01,1,011,02,2,2,31,1,1,2,09,5,1,2,2
 2,2010,01,2,31,002,01,1,011,03,3,2,05,1,1,1,00,1, , , 
 2,2010,01,2,31,002,02,1,012,01,1,2,50,1,1,3,19,5,2,2,2
 2,2010,01,2,31,002,02,1,012,02,5,2,16,1,1,1,08,5,1,2,2
 2,2010,01,2,31,002,02,1,012,03,5,1,12,1,1,1,07,1,1,2,2
 2,2010,01,2,31,002,02,1,012,04,5,2,07,1,1,1,01,1, , , 
 2,2010,01,2,31,002,03,1,013,01,1,2,55,1,1,3,03,5,1,2,2
 2,2010,01,2,31,002,03,1,013,02,3,1,25,1,1,2,10,5,1,2,2
 2,2010,01,2,31,002,03,1,013,03,5,2,21,1,1,2,10,5,1,2,2
 2,2010,01,2,31,002,03,1,013,04,5,1,00,1,1,1,  , , , , 
 2,2010,01,2,31,002,04,1,014,01,1,1,36,1,1,2,19,5,2,2,2
 2,2010,01,2,31,002,04,1,014,02,2,2,31,1,1,2,10,5,1,2,2
 2,2010,01,2,31,002,04,1,014,03,3,2,10,1,1,1,04,1,1,2,2
 2,2010,01,2,31,002,04,1,014,04,3,2,08,1,1,1,02,1, , , 
 2,2010,01,2,31,002,05,1,015,01,1,1,47,1,1,2,04,5,1,2,2
 2,2010,01,2,31,002,05,1,015,02,2,2,48,1,1,2,10,5,1,2,2
 2,2010,01,2,31,002,05,1,015,03,5,2,01,1,1,1,  , , , , 
 2,2010,01,2,31,002,06,1,016,01,1,1,28,1,1,2,05,5,2,2,2
 2,2010,01,2,31,002,06,1,016,02,2,2,32,1,1,2,06,5,1,2,2
 2,2010,01,2,31,002,06,1,016,03,3,1,07,1,1,1,02,1, , , 
 2,2010,01,2,31,002,06,1,016,04,3,2,03,1,1,1,  , , , , 
 2,2010,01,2,31,002,07,1,017,01,1,2,68,1,1,3,04,5,1,2,2
 2,2010,01,2,31,002,08,1,018,01,1,1,39,1,1,2,07,5,1,2,2
 2,2010,01,2,31,002,08,1,018,02,2,2,39,1,1,2,09,5,1,2,2
 2,2010,01,2,31,002,08,1,018,03,3,2,17,1,1,1,11,1,1,2,1
 2,2010,01,2,31,002,08,1,018,04,3,2,13,1,1,1,06,1,1,2,2
 2,2010,01,2,31,002,08,1,018,05,3,2,03,1,1,1,  , , , , 
 2,2010,01,2,31,002,09,1,019,01,1,1,55,1,1,2,12,2,2,2,2
 2,2010,01,2,31,002,09,1,019,02,2,2,51,1,1,2,12,5,1,2,2
 2,2010,01,2,31,002,09,1,019,03,3,1,26,1,1,1,10,5,1,2,2
 2,2010,01,2,31,002,09,1,019,04,3,1,20,1,1,1,13,3,1,2,2
 2,2010,01,2,31,002,09,1,019,05,3,2,18,1,1,1,10,5,1,2,1
 2,2010,01,2,31,002,10,1,020,01,1,1,51,1,1,2,11,5,1,2,2
 2,2010,01,2,31,002,10,1,020,02,2,2,50,1,1,2,10,5,1,2,2
 2,2010,01,2,31,002,10,1,020,03,3,1,10,1,1,1,05,1,1,2,2
 2,2010,01,2,31,003,01,1,021,01,1,2,53,1,1,5,12,5,1,2,2
 2,2010,01,2,31,003,02,1,022,01,1,1,65,1,1,2,08,5,1,2,2
 2,2010,01,2,31,003,02,1,022,02,2,2,63,1,1,2,08,5,1,2,2
 2,2010,01,2,31,003,02,1,022,03,3,2,30,1,1,5,10,5,1,2,2
 2,2010,01,2,31,003,02,1,022,04,5,1,01,1,1,1,  , , , , 
 2,2010,01,2,31,003,03,1,023,01,1,2,59,1,1,2,07,5,1,2,2
 2,2010,01,2,31,003,03,1,023,02,3,1,29,1,1,2,08,5,1,2,2
 2,2010,01,2,31,003,03,1,023,03,5,2,24,1,1,2,08,5,1,2,2
 2,2010,01,2,31,003,03,1,023,04,5,1,03,1,1,1,  , , , , 
 2,2010,01,2,31,003,04,1,024,01,1,1,54,1,1,2,10,5,1,2,2
 2,2010,01,2,31,003,04,1,024,02,2,2,50,1,1,2,10,5,1,2,2
 2,2010,01,2,31,003,04,1,024,03,3,1,31,1,1,1,12,5,1,2,2
 2,2010,01,2,31,003,04,1,024,04,3,1,29,1,1,1,10,5,1,2,1
 2,2010,01,2,31,003,04,1,024,05,3,2,23,1,1,1,13,4,1,2,1
 2,2010,01,2,31,003,04,1,024,06,3,2,19,1,1,1,13,1,1,2,2
 2,2010,01,2,31,003,04,1,024,07,3,2,16,1,1,1,10,1,1,2,2
 2,2010,01,2,31,003,05,1,025,01,1,2,63,1,1,3,11,5,1,2,2
 2,2010,01,2,31,003,05,1,025,02,3,1,37,1,1,2,11,5,1,2,2
 2,2010,01,2,31,003,05,1,025,03,5,2,36,1,1,2,13,5,1,2,2
 2,2010,01,2,31,003,06,1,026,01,1,1,55,1,1,2,12,5,1,2,2
 2,2010,01,2,31,003,06,1,026,02,2,2,53,1,1,2,12,5,1,2,2
 2,2010,01,2,31,003,06,1,026,03,3,2,22,1,1,1,10,5,1,2,2
 2,2010,01,2,31,003,06,1,026,04,3,1,16,1,1,1,10,1,1,2,2
 2,2010,01,2,31,003,06,1,026,05,3,1,16,1,1,1,10,1,1,2,2
 2,2010,01,2,31,003,07,1,027,01,1,1,43,1,1,2,10,5,1,2,2
 2,2010,01,2,31,003,07,1,027,02,2,2,39,1,1,2,12,5,1,2,2
 2,2010,01,2,31,003,07,1,027,03,3,2,10,1,1,1,05,1,1,2,2
 2,2010,01,2,31,003,07,1,027,04,3,1,06,1,1,1,01,1, , , 
 2,2010,01,2,31,003,08,1,028,01,1,1,23,1,1,1,09,5,1,2,2
 2,2010,01,2,31,003,08,1,028,02,4,2,45,1,1,3,04,5,1,2,2
 2,2010,01,2,31,003,09,1,029,01,1,1,46,1,1,2,08,5,1,2,2
 2,2010,01,2,31,003,09,1,029,02,2,2,45,1,1,2,05,5,1,2,2
 2,2010,01,2,31,003,09,1,029,03,3,1,22,1,1,1,10,5,1,2,2
 2,2010,01,2,31,003,09,1,029,04,3,2,13,1,1,1,08,1,1,2,2
 2,2010,01,2,31,003,09,1,029,05,3,2,09,1,1,1,05,1, , , 
 2,2010,01,2,31,003,10,1,030,01,1,1,52,1,1,2,08,5,1,2,2
 2,2010,01,2,31,003,10,1,030,02,2,2,48,1,1,2,08,5,1,2,2
 2,2010,01,2,31,003,10,1,030,03,3,1,21,1,1,2,13,5,1,2,2
 2,2010,01,2,31,003,10,1,030,04,3,1,19,1,1,1,10,5,1,2,2
 2,2010,01,2,31,003,10,1,030,05,5,2,19,1,1,2,10,5,1,2,2
 2,2010,01,2,31,004,01,1,031,01,1,1,81,1,1,2,09,5,1,2,2
 2,2010,01,2,31,004,01,1,031,02,2,2,72,1,1,2,08,5,1,2,2
 2,2010,01,2,31,004,01,1,031,03,3,2,36,1,1,1,11,5,1,2,2
 2,2010,01,2,31,004,01,1,031,04,3,2,32,1,1,1,11,5,1,2,1
 2,2010,01,2,31,004,02,1,032,01,1,1,45,1,1,2,11,5,1,2,2
 2,2010,01,2,31,004,02,1,032,02,2,2,43,1,1,2,11,5,1,2,2
 2,2010,01,2,31,004,02,1,032,03,3,1,13,1,1,1,08,1,1,2,2
 2,2010,01,2,31,004,02,1,032,04,3,2,09,1,1,1,04,1, , , 
 2,2010,01,2,31,004,02,1,032,05,3,1,08,1,1,1,03,1, , , 
 2,2010,01,2,31,004,03,1,033,01,1,2,60,1,1,3,04,5,1,2,2
 2,2010,01,2,31,004,03,1,033,02,3,1,45,1,1,2,10,5,1,2,2
 2,2010,01,2,31,004,03,1,033,03,5,2,43,1,1,2,11,5,1,2,2
 2,2010,01,2,31,004,03,1,033,04,5,1,16,1,1,1,10,1,1,2,2
 2,2010,01,2,31,004,03,1,033,05,5,1,11,1,1,1,05,1,1,2,2
 2,2010,01,2,31,004,03,1,033,06,5,1,05,1,1,1,01,1, , , 
 2,2010,01,2,31,004,04,1,034,01,1,1,71,1,1,2,19,5,2,2,2
 2,2010,01,2,31,004,04,1,034,02,2,2,68,1,1,2,03,5,1,2,2
 2,2010,01,2,31,004,04,1,034,03,3,2,39,1,1,3,02,5,1,2,2
 2,2010,01,2,31,004,04,1,034,04,3,2,28,1,1,2,07,5,1,2,2
 2,2010,01,2,31,004,04,1,034,05,5,2,15,1,1,1,08,5,1,2,2
 2,2010,01,2,31,004,04,1,034,06,5,1,03,1,1,1,  , , , , 
 2,2010,01,2,31,004,05,1,035,01,1,1,49,1,1,2,08,5,1,2,2
 2,2010,01,2,31,004,05,1,035,02,2,2,48,1,1,2,07,5,1,2,2
 2,2010,01,2,31,004,05,1,035,03,3,2,15,1,1,1,10,1,1,2,2
 2,2010,01,2,31,004,05,1,035,04,3,2,08,1,1,1,04,1, , , 
 2,2010,01,2,31,004,06,1,036,01,1,1,68,1,1,5,06,5,1,2,2
 2,2010,01,2,31,004,07,1,037,01,1,2,61,1,1,5,05,5,1,2,2
 2,2010,01,2,31,004,07,1,037,02,3,2,34,1,1,3,08,5,1,2,2
 2,2010,01,2,31,004,07,1,037,03,5,2,13,1,1,1,08,1,1,2,2
 2,2010,01,2,31,004,07,1,037,04,5,2,12,1,1,1,07,1,1,2,2
 2,2010,01,2,31,004,07,1,037,05,5,1,10,1,1,1,05,1,1,2,2
 2,2010,01,2,31,004,08,1,038,01,1,1,64,1,1,2,06,5,1,2,2
 2,2010,01,2,31,004,08,1,038,02,2,2,63,1,1,2,19,5,2,2,2
 2,2010,01,2,31,004,08,1,038,03,3,1,35,1,1,2,07,5,1,2,2
 2,2010,01,2,31,004,08,1,038,04,5,2,32,1,1,2,11,5,1,2,2
 2,2010,01,2,31,004,08,1,038,05,5,1,08,1,1,1,04,1, , , 
 2,2010,01,2,31,004,08,1,038,06,5,2,61,1,1,1,01,5,2,2,2
 2,2010,01,2,31,004,08,1,038,07,5,1,04,1,1,1,  , , , , 
 2,2010,01,2,31,004,09,1,039,01,1,2,73,1,1,3,08,5,1,2,2
 2,2010,01,2,31,004,09,1,039,02,3,1,40,1,1,1,12,5,1,2,1
 2,2010,01,2,31,004,10,1,040,01,1,2,75,1,1,3,10,5,1,2,2
 2,2010,01,2,31,004,10,1,040,02,3,1,45,1,1,2,12,5,1,2,2
 2,2010,01,2,31,004,10,1,040,03,5,2,39,1,1,2,11,5,1,2,2
 2,2010,01,2,31,004,10,1,040,04,5,2,19,1,1,1,11,1,1,2,2
 2,2010,01,2,31,004,10,1,040,05,5,2,14,1,1,1,08,1,1,2,2
 2,2010,01,2,31,004,10,1,040,06,5,2,11,1,1,1,06,1,1,2,2
 2,2010,01,2,31,004,10,1,040,07,5,1,08,1,1,1,03,1, , , 
 2,2010,01,2,31,005,01,1,041,01,1,1,44,1,1,2,06,5,1,2,2
 2,2010,01,2,31,005,01,1,041,02,2,2,38,1,1,2,09,5,1,2,2
 2,2010,01,2,31,005,01,1,041,03,3,1,18,1,1,1,12,5,1,2,2
 2,2010,01,2,31,005,01,1,041,04,3,1,12,1,1,1,06,1,1,2,2
 2,2010,01,2,31,005,01,1,041,05,3,1,09,1,1,1,04,1, , , 
 2,2010,01,2,31,005,01,1,041,06,3,2,07,1,1,1,02,1, , , 
 2,2010,01,2,31,005,02,1,042,01,1,1,73,1,1,2,05,5,1,2,2
 2,2010,01,2,31,005,02,1,042,02,2,2,63,1,1,2,10,5,1,2,2
 2,2010,01,2,31,005,02,1,042,03,3,1,23,1,1,1,11,5,1,2,2
 2,2010,01,2,31,005,03,1,043,01,1,1,80,1,1,2,04,5,1,2,2
 2,2010,01,2,31,005,03,1,043,02,2,2,77,1,1,2,05,5,1,2,2
 2,2010,01,2,31,005,03,1,043,03,3,1,47,1,1,1,10,5,1,2,2
