	MONTH	SECTOR	DISTRICT	PSU_NO	HH_NO	BLANK	RES_1	RES_2	RES_3	TIME_1	TIME_2	TIME_3	QQ4	QQ5	QQ6	P1_SERIAL_NO	P3_RELATION_SHIP_TO_HEAD_OF_HOUS	P4_SEX	P5_AGE	P6_ETHNIC_GROUP	P7_RELIGION	P8_MARRIAL_STATUS	P10_PALCE_OF_BIRTH	P11_EDUCATIONAL_ATTAINMENT_5YEAR	P12_ATTENDANCE_AT_SCHOOL	P13_DID_HAVE_VOC_TECH_TRAINING	TEMP_1	P15_CODE	P16_FOMAL_INFORMAL	P17_DURATION	P18_REASON_FOR_GOING_ABROAD	P19_YEAR_OF_LEAVING	P20_COUNTRY_OF_EMPLOYMENT	P22_OCCUPATION	P23_DURATION	Q2_DID_ANY_WORK	Q3_DID_NOT_ANY_WORK	Q4_PASTWEEK_LOOKING_FOR_JOB	Q5_TAKEN_A_JOB_LASTWEEK	Q6_COULDNOT_WORK_LASTWEEK	Q7_NOT_AVAILABLE_LOOKING_FOR_JOB	Q8_WHY_DID_NOT_WORK	Q9A_INDUSTRY	Q9B_OCCUPATION	Q9C_SECTOR	Q9D_STATUS	Q9E_PAID_DAILY	Q10_SHIFT	Q11Y_HOW_LONG_HAVE_CURRENT_EMOLO	Q11M_HOW_LONG_HAVE_CURRENT_EMOLO	Q12Y_HOW_LONG_WORKING_THIS_OCCUP	Q12M_HOW_LONG_WORKING_THIS_OCCUP	Q13_NUMBER_OF_HOURS_USUALLY_WORK	Q14_NUMBEROF_HOURS_ACTIALLY_WORK	Q16_ASK_REASON	Q17_SECONDARY_WORKED	Q18A_INDUSTRY	Q18B_OCCUPATION	Q18C_SECTOR	Q18D_STATUS	Q19Y_HOW_LONG_ENGEGED_THIS_ACTIV	Q19M_HOW_LONG_ENGEGED_THIS_ACTIV	Q20_NO_OF_HOURS_ACTUALLY_WORKED	Q21_ADDITIONAL_WORK	Q22_LOOKING_FOR_ALTERNATIVE_WORK	Q23_WORK_EXPECT_TO_GET	Q24_LOWEST_WAGE_WOULD_ACCEPT	Q25_AVAILABLE_FOR	Q26_SEARCH_OF_WORK	Q27_HOW_LONG_SEEKING	Q28_SEEKING_EMPLOYMENT	Q29_EVER_HAVE_A_JOB	Q30_WHEN_LAST_TIME_JOB	Q31_WHAT_KIND_OF_WORK	Q32_ASSISTANCE_DURING_PERIED_OF	Q33_DO_ANY_WORK_FOR_PAY_PROFIT	Q34_NO_WEEK_WORKED_IN_EACH_MONTH	Q36_AVAILABLE_FOR_WORK	Q37_LOOKING_FOR_WORK_IN_EACH	Q38_THIS_PERSON_WAS	Q39_MAIN_OCCUPATION	Q40A_MULTIPLY_WAGE_DAYS_WORKED	Q40B_ANY_PAYMENTS_IN_KIND	Q41_EMPLOYER_THE_SECONDARY_ACTIV	Q42A_EARNING_FROM_SECOND_JOB	Q42B_ANY_PAYMENTS_IN_KIND	INFLATION_FACTOR
1001	9	2	20	297	70	1	1	 	 	30	  	  	  	  	1	1	1	1	36	1	1	2	6	6	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	9	4001	7122	2	1	1	1	10	0	10	0	48	0	9	2	    	    	 	 	  	  	  	1	2	    	    	 	     	  	 	 	 	    	     	1	30	 	  	1	1	750	2	2	     	 	78.8382
1002	9	2	20	297	71	2	1	 	 	45	  	  	  	  	1	2	3	1	35	1	1	1	6	3	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	6	111	6111	2	3	 	 	18	0	18	0	30	0	6	2	    	    	 	 	  	  	  	1	2	    	    	 	     	  	 	 	 	    	     	1	23	1	26	2	2	     	 	2	     	 	78.8382
1003	9	2	20	297	71	4	1	 	 	45	  	  	  	  	1	4	5	1	27	1	1	1	6	4	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	6	111	6111	2	4	 	 	8	0	8	0	30	0	6	2	    	    	 	 	  	  	  	1	1	    	    	 	     	  	 	 	 	    	     	1	28	 	  	1	2	     	 	2	     	 	78.8382
1004	9	2	20	297	72	2	1	 	 	50	  	  	  	  	1	2	2	2	49	1	1	2	4	3	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	6	111	6111	2	4	 	 	15	0	15	0	30	0	6	2	    	    	 	 	  	  	  	1	2	    	    	 	     	  	 	 	 	    	     	1	17	2	  	3	2	     	 	2	     	 	78.8382
1005	9	2	20	297	72	4	1	 	 	50	  	  	  	  	1	4	3	1	20	1	1	1	6	9	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	6	111	6111	2	3	 	 	4	0	4	0	30	0	6	2	    	    	 	 	  	  	  	1	2	    	    	 	     	  	 	 	 	    	     	1	21	1	26	2	2	     	 	2	     	 	78.8382
1006	9	2	20	297	73	1	1	 	 	60	  	  	  	  	1	1	1	1	48	1	1	2	6	6	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	6	111	6111	2	3	 	 	17	0	17	0	45	0	6	2	    	    	 	 	  	  	  	1	2	    	    	 	     	  	 	 	 	    	     	1	25	1	25	1	2	     	 	2	     	 	78.8382
1007	9	2	20	297	73	2	1	 	 	60	  	  	  	  	1	2	2	2	46	1	1	2	6	4	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	6	111	6111	2	4	 	 	17	0	17	0	36	0	6	2	    	    	 	 	  	  	  	2	2	    	    	 	     	  	 	 	 	    	     	1	17	2	  	3	2	     	 	2	     	 	78.8382
1008	9	2	20	297	73	3	1	 	 	60	  	  	  	  	1	3	3	1	18	1	1	1	6	10	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	6	111	6111	2	4	 	 	2	0	2	0	45	0	6	2	    	    	 	 	  	  	  	1	2	    	    	 	     	  	 	 	 	    	     	1	32	 	  	1	2	     	 	2	     	 	78.8382
1009	9	2	21	47	12	2	1	 	 	45	  	  	  	  	1	2	3	1	26	1	1	2	21	8	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	1	4001	7129	2	2	 	 	3	0	3	0	40	0	1	1	1	1161	1	1	23	15	0	2	5	    	    	 	     	  	 	 	 	    	     	1	52	 	  	1	2	     	 	2	     	 	70.3627
1010	9	2	21	47	13	1	1	 	 	40	  	  	  	  	1	1	1	1	58	1	1	2	25	5	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	5	111	6111	2	3	 	 	35	0	35	0	40	12	5	2	    	    	 	 	  	  	  	2	2	    	    	 	     	  	 	 	 	    	     	1	33	 	  	1	2	     	 	2	     	 	70.3627
1011	9	2	21	58	20	1	1	 	 	40	  	  	  	  	1	1	1	1	52	1	1	2	18	2	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	4	111	6111	2	3	 	 	10	0	10	0	30	0	4	1	9000	9	2	1	16	0	30	0	0	    	    	 	     	  	 	 	 	    	     	1	52	 	  	1	2	     	 	1	1680	1	134.9539
1012	9	2	21	58	29	1	1	 	 	30	  	  	  	  	1	1	1	1	50	1	1	2	21	3	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	4	111	6111	2	3	 	 	15	0	15	0	35	0	9	2	    	    	 	 	  	  	  	2	2	    	    	 	     	  	 	 	 	    	     	1	26	 	  	1	2	     	 	2	     	 	134.9539
1013	9	2	21	58	30	1	1	 	 	25	  	  	  	  	1	1	1	1	50	1	1	2	9	8	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	4	111	6111	2	3	 	 	20	0	20	0	35	0	4	1	6112	8324	2	3	6	0	10	0	0	    	    	 	     	  	 	 	 	    	     	1	52	 	  	1	2	     	 	2	     	 	134.9539
1014	9	2	22	107	14	2	1	 	 	30	  	  	  	  	1	2	2	2	21	1	1	2	22	2	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	3	121	6111	2	4	 	 	2	0	2	0	20	0	3	2	    	    	 	 	  	  	  	2	2	    	    	 	     	  	 	 	 	    	     	1	16	2	  	3	2	     	 	2	     	 	110.0624
1015	9	2	22	113	18	6	1	 	 	40	  	  	  	  	1	6	3	2	44	1	1	3	22	2	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	5	111	6111	2	4	 	 	6	0	6	0	25	0	5	2	    	    	 	 	  	  	  	1	1	    	    	 	     	  	 	 	 	    	     	1	26	 	  	1	2	     	 	2	     	 	299.5434
1016	9	2	22	113	19	2	1	 	 	35	  	  	  	  	1	2	2	2	37	1	1	2	22	2	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	5	111	6111	2	4	 	 	13	0	13	0	10	0	5	2	    	    	 	 	  	  	  	1	2	    	    	 	     	  	 	 	 	    	     	1	15	2	  	3	2	     	 	2	     	 	299.5434
1017	9	2	22	113	19	3	1	 	 	35	  	  	  	  	1	3	3	1	16	1	1	1	22	10	1	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	5	111	6111	2	4	 	 	2	0	2	0	8	0	5	2	    	    	 	 	  	  	  	2	2	    	    	 	     	  	 	 	 	    	     	1	8	2	  	3	2	     	 	2	     	 	299.5434
1018	9	2	22	113	22	2	1	 	 	35	  	  	  	  	1	2	2	2	37	1	1	2	5	6	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	9	111	6111	2	4	 	 	14	0	14	0	20	0	5	2	    	    	 	 	  	  	  	2	2	    	    	 	     	  	 	 	 	    	     	1	20	2	  	3	2	     	 	2	     	 	299.5434
1019	9	2	22	113	22	3	1	 	 	35	  	  	  	  	1	3	3	2	20	1	1	1	22	12	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	9	111	6111	2	4	 	 	4	0	4	0	20	0	5	2	    	    	 	 	  	  	  	1	1	    	    	 	     	  	 	 	 	    	     	1	7	2	  	3	2	     	 	2	     	 	299.5434
1020	9	2	22	113	23	2	1	 	 	35	  	  	  	  	1	2	2	2	41	1	1	2	22	4	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	5	111	6111	2	4	 	 	14	0	14	0	20	0	5	2	    	    	 	 	  	  	  	2	2	    	    	 	     	  	 	 	 	    	     	1	23	2	  	3	2	     	 	2	     	 	299.5434
1021	9	2	22	113	24	2	1	 	 	35	  	  	  	  	1	2	2	2	23	1	1	2	22	10	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	5	111	6111	2	4	 	 	4	0	4	0	25	0	5	2	    	    	 	 	  	  	  	2	2	    	    	 	     	  	 	 	 	    	     	1	21	2	  	3	2	     	 	2	     	 	299.5434
1022	9	2	22	113	25	1	1	 	 	40	  	  	  	  	1	1	1	2	61	1	1	3	22	4	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	5	111	6111	2	4	 	 	15	0	15	0	20	0	5	2	    	    	 	 	  	  	  	2	2	    	    	 	     	  	 	 	 	    	     	1	11	2	  	3	2	     	 	2	     	 	299.5434
1023	9	2	22	113	29	2	1	 	 	35	  	  	  	  	1	2	2	2	33	1	1	2	22	0	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	5	111	6111	2	4	 	 	4	0	4	0	20	0	5	2	    	    	 	 	  	  	  	2	2	    	    	 	     	  	 	 	 	    	     	1	16	2	  	3	2	     	 	2	     	 	299.5434
1024	9	2	22	113	30	2	1	 	 	35	  	  	  	  	1	2	2	2	33	1	1	2	23	3	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	5	111	6111	2	4	 	 	14	0	14	0	20	0	5	2	    	    	 	 	  	  	  	2	2	    	    	 	     	  	 	 	 	    	     	1	26	 	  	1	2	     	 	2	     	 	299.5434
1025	9	2	22	113	33	2	1	 	 	35	  	  	  	  	1	2	2	2	40	1	1	2	22	5	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	5	111	6111	2	4	 	 	14	0	14	0	20	0	5	2	    	    	 	 	  	  	  	2	2	    	    	 	     	  	 	 	 	    	     	1	33	 	  	1	2	     	 	2	     	 	299.5434
1026	9	2	22	113	33	3	1	 	 	35	  	  	  	  	1	3	3	2	18	1	1	1	22	9	1	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	5	111	6111	2	4	 	 	2	0	2	0	20	0	5	2	    	    	 	 	  	  	  	1	1	    	    	 	     	  	 	 	 	    	     	1	11	2	  	3	2	     	 	2	     	 	299.5434
1027	9	2	22	192	34	1	1	 	 	55	  	  	  	  	1	1	1	2	36	1	1	5	22	10	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	1	8599	9211	1	1	1	1	3	0	5	0	35	0	1	2	    	    	 	 	  	  	  	2	2	    	    	 	     	  	 	 	 	    	     	1	40	 	  	1	1	750	2	2	     	 	386.7493
1028	9	2	23	112	43	1	1	 	 	12	  	  	  	  	1	1	1	2	31	1	1	3	23	10	5	1	  	  	 	  	 	    	  	    	  	 	1	 	 	 	 	1	111	6111	2	3	 	 	7	0	7	0	40	0	1	2	    	    	 	 	  	  	  	2	2	    	    	 	     	  	 	 	 	    	     	1	5	2	  	3	2	     	 	2	     	 	196.8314
1029	9	3	22	153	52	2	1	 	 	20	  	  	  	  	1	2	2	2	36	1	1	2	22	19	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	1	114	9211	2	1	2	1	15	0	15	0	48	0	1	2	    	    	 	 	  	  	  	2	2	    	    	 	     	  	 	 	 	    	     	1	41	 	  	1	1	55	1	2	     	 	114.7735
1030	12	1	1	67	30	3	6	 	 	1	  	  	  	  	 	  	 	2	28	1	1	2	1	13	5	1	  	  	 	  	 	    	  	    	  	 	1	 	 	 	 	3	8310	2321	1	1	2	1	8	0	8	0	25	0	3	2	    	    	 	 	  	  	  	2	2	    	    	 	     	  	 	 	 	    	     	1	52	 	  	1	1	5800	2	2	     	 	161.2269
1031	12	1	2	69	15	1	6	 	 	1	  	  	  	  	 	  	 	1	65	1	4	2	2	5	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	1	8513	7231	2	3	 	 	25	0	25	0	70	0	1	2	    	    	 	 	  	  	  	2	2	    	    	 	     	  	 	 	 	    	     	1	52	 	  	1	2	     	 	2	     	 	127.5103
1032	12	1	2	211	23	1	1	 	 	26	  	  	  	  	1	1	1	2	52	1	1	3	2	5	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	9	111	9211	2	1	1	6	6	0	6	0	40	0	9	2	    	    	 	 	  	  	  	1	2	    	    	 	     	  	 	 	 	    	     	1	48	 	  	1	1	2100	1	2	     	 	70.449
1033	12	1	3	41	11	3	1	 	 	30	  	  	  	  	1	3	3	1	18	4	3	1	3	7	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	1	121	9212	2	1	1	1	0	10	0	10	40	0	1	2	    	    	 	 	  	  	  	2	2	    	    	 	     	  	 	 	 	    	     	1	21	1	14	1	1	2000	2	2	     	 	159.5849
1034	12	2	1	184	118	2	1	 	 	30	  	  	  	  	1	2	2	1	50	1	1	2	1	11	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	1	8331	2231	1	1	2	4	7	0	27	0	48	48	 	2	    	    	 	 	  	  	  	2	2	    	    	 	     	  	 	 	 	    	     	1	44	 	  	1	1	4800	2	2	     	 	193.4912
1035	12	2	1	217	133	2	1	 	 	20	  	  	  	  	1	2	2	2	45	1	1	2	1	15	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	3	8100	2321	1	1	2	6	0	2	0	2	30	0	3	2	    	    	 	 	  	  	  	2	2	    	    	 	     	  	 	 	 	    	     	1	10	2	  	3	1	3550	2	2	     	 	124.2799
1036	12	2	2	220	95	1	1	 	 	24	  	  	  	  	1	1	1	1	61	1	1	2	2	5	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	1	9000	9211	2	1	1	6	5	0	5	0	40	0	1	2	    	    	 	 	  	  	  	2	2	    	    	 	     	  	 	 	 	    	     	1	34	 	  	1	1	2250	1	2	     	 	331.8713
1037	12	2	2	220	96	1	1	 	 	23	  	  	  	  	1	1	1	1	38	1	1	2	2	3	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	9	2217	7431	2	1	1	6	0	1	15	0	60	0	9	2	    	    	 	 	  	  	  	2	2	    	    	 	     	  	 	 	 	    	     	1	40	 	  	1	1	2000	2	2	     	 	331.8713
1038	12	2	2	220	96	3	1	 	 	23	  	  	  	  	1	3	3	1	16	1	1	1	2	8	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	9	9000	9211	2	1	1	6	0	6	0	6	48	0	9	2	    	    	 	 	  	  	  	1	1	    	    	 	     	  	 	 	 	    	     	1	36	 	  	1	1	1800	2	2	     	 	331.8713
1039	12	2	2	220	102	3	1	 	 	33	  	  	  	  	1	3	3	1	22	1	1	1	2	5	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	1	2217	7431	2	1	1	6	2	0	2	0	40	0	1	2	    	    	 	 	  	  	  	2	2	    	    	 	     	  	 	 	 	    	     	1	48	 	  	1	1	3000	2	2	     	 	331.8713
1040	12	2	2	220	106	4	1	 	 	25	  	  	  	  	1	4	3	1	22	1	1	2	2	10	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	1	8591	5141	2	1	1	6	2	0	2	0	48	0	1	2	    	    	 	 	  	  	  	2	2	    	    	 	     	  	 	 	 	    	     	1	43	 	  	1	1	4400	2	2	     	 	331.8713
1041	12	2	3	109	62	3	1	 	 	40	  	  	  	  	1	3	3	1	21	1	1	1	24	10	5	1	  	  	 	  	 	    	  	    	  	 	1	 	 	 	 	9	8512	7241	2	3	 	 	2	0	2	0	40	0	9	2	    	    	 	 	  	  	  	1	1	    	    	 	     	  	 	 	 	    	     	1	40	 	  	1	2	     	 	2	     	 	298.4334
1042	12	2	3	109	72	3	1	 	 	30	  	  	  	  	1	3	3	1	47	1	1	2	3	11	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	1	8512	7241	2	3	 	 	11	0	11	0	60	0	1	2	    	    	 	 	  	  	  	2	2	    	    	 	     	  	 	 	 	    	     	1	40	 	  	1	2	     	 	2	     	 	298.4334
1043	12	2	4	22	23	3	1	 	 	35	  	  	  	  	1	3	3	1	25	1	1	1	4	9	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	1	8100	110	1	1	2	5	3	6	3	6	48	0	1	2	    	    	 	 	  	  	  	 	 	    	    	 	     	  	 	 	 	    	     	1	52	 	  	1	1	4000	2	2	     	 	211.4837
1044	12	2	4	123	70	3	1	 	 	40	  	  	  	  	1	3	3	1	32	1	1	1	4	13	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	3	8310	2331	1	1	2	6	6	0	6	0	30	0	3	2	    	    	 	 	  	  	  	2	2	    	    	 	     	  	 	 	 	    	     	1	39	 	  	1	1	5200	2	2	     	 	164.5219
1045	12	2	8	41	15	2	1	 	 	25	  	  	  	  	1	2	2	2	58	1	1	2	9	13	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	3	8310	2310	1	1	2	5	28	0	28	0	30	0	3	2	    	    	 	 	  	  	  	2	2	    	    	 	     	  	 	 	 	    	     	1	36	 	  	1	1	7218	2	2	     	 	144.2341
1046	12	2	8	147	48	3	1	 	 	45	  	  	  	  	1	3	3	1	47	1	1	2	8	9	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	1	114	6112	2	3	 	 	30	0	30	0	56	0	1	2	    	    	 	 	  	  	  	2	2	    	    	 	     	  	 	 	 	    	     	1	42	 	  	1	2	     	 	2	     	 	191.4218
1047	12	2	8	147	49	2	1	 	 	55	  	  	  	  	1	2	3	1	29	1	1	1	8	8	5	1	  	  	 	  	 	    	  	    	  	 	1	 	 	 	 	1	4001	7239	2	3	 	 	4	0	4	0	56	24	4	2	    	    	 	 	  	  	  	2	2	    	    	 	     	  	 	 	 	    	     	1	48	 	  	1	2	     	 	2	     	 	191.4218
1048	12	2	8	147	50	1	1	 	 	30	  	  	  	  	1	1	1	1	25	1	1	2	24	7	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	4	4001	7122	2	1	1	5	5	0	5	0	64	0	4	2	    	    	 	 	  	  	  	2	2	    	    	 	     	  	 	 	 	    	     	1	33	 	  	1	1	1000	2	2	     	 	191.4218
1049	12	2	8	147	52	1	1	 	 	35	  	  	  	  	1	1	1	1	57	1	1	1	8	8	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	1	8599	5152	2	3	 	 	31	0	31	0	30	0	1	2	    	    	 	 	  	  	  	2	2	    	    	 	     	  	 	 	 	    	     	1	43	 	  	1	2	     	 	2	     	 	191.4218
1050	12	2	8	147	52	3	1	 	 	35	  	  	  	  	1	3	5	1	40	1	1	1	8	3	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	9	111	6111	2	1	1	 	20	0	20	0	56	0	9	2	    	    	 	 	  	  	  	2	2	    	    	 	     	  	 	 	 	    	     	1	42	 	  	1	1	750	2	2	     	 	191.4218
1051	12	2	8	147	56	1	1	 	 	45	  	  	  	  	1	1	1	2	54	1	4	3	1	13	5	1	  	  	 	  	 	    	  	    	  	 	1	 	 	 	 	3	8310	2321	1	1	2	6	34	0	34	0	30	0	3	2	    	    	 	 	  	  	  	2	2	    	    	 	     	  	 	 	 	    	     	1	38	 	  	1	1	6538	2	2	     	 	191.4218
1052	12	2	8	147	57	4	1	 	 	35	  	  	  	  	1	4	3	1	22	1	1	1	8	10	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	1	5210	7313	2	1	1	5	2	0	2	0	63	0	1	2	    	    	 	 	  	  	  	2	2	    	    	 	     	  	 	 	 	    	     	1	43	 	  	1	1	1000	2	2	     	 	191.4218
1053	12	2	8	147	60	1	1	 	 	35	  	  	  	  	1	1	1	1	29	1	1	2	8	9	5	1	  	  	 	  	 	    	  	    	  	 	1	 	 	 	 	4	4001	7124	2	1	1	5	6	0	6	0	56	0	4	2	    	    	 	 	  	  	  	2	2	    	    	 	     	  	 	 	 	    	     	1	41	 	  	1	1	1500	2	2	     	 	191.4218
1054	12	2	9	1	4	4	1	 	 	20	  	  	  	  	1	4	3	2	21	1	1	1	9	10	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	5	2220	7433	2	3	 	 	3	0	3	0	25	0	9	2	    	    	 	 	  	  	  	2	2	    	    	 	     	  	 	 	 	    	     	1	12	2	  	3	2	     	 	2	     	 	182.86599999999999
1055	12	2	9	164	50	1	1	 	 	25	  	  	  	  	1	1	1	2	41	1	1	5	9	5	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	1	113	6130	2	3	 	 	15	0	15	0	30	0	1	2	    	    	 	 	  	  	  	2	2	    	    	 	     	  	 	 	 	    	     	2	  	2	  	3	2	     	 	2	     	 	223.5595
1056	12	2	9	164	52	1	1	 	 	45	  	  	  	  	1	1	1	1	49	1	1	2	9	3	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	6	111	6111	2	3	 	 	16	0	16	0	36	0	6	2	    	    	 	 	  	  	  	1	2	    	    	 	     	  	 	 	 	    	     	1	36	 	  	1	2	     	 	2	     	 	223.5595
1057	12	2	9	164	56	1	1	 	 	25	  	  	  	  	1	1	1	1	49	1	1	2	9	11	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	3	8310	2340	1	1	2	1	26	0	26	0	30	0	3	2	    	    	 	 	  	  	  	2	2	    	    	 	     	  	 	 	 	    	     	1	38	 	  	1	1	6100	2	2	     	 	223.5595
1058	12	2	9	164	56	2	1	 	 	25	  	  	  	  	1	2	2	2	47	1	1	2	8	11	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	3	8310	2332	1	1	2	1	17	0	17	0	30	0	3	2	    	    	 	 	  	  	  	2	2	    	    	 	     	  	 	 	 	    	     	1	38	 	  	1	1	5000	2	2	     	 	223.5595
1059	12	2	9	164	58	1	1	 	 	20	  	  	  	  	1	1	1	1	60	1	1	2	9	5	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	5	130	6111	2	3	 	 	40	0	40	0	35	0	6	2	    	    	 	 	  	  	  	2	2	    	    	 	     	  	 	 	 	    	     	1	36	 	  	1	2	     	 	2	     	 	223.5595
1060	12	2	18	21	6	5	1	 	 	20	  	  	  	  	1	5	3	1	19	1	1	1	18	9	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	6	1910	7113	2	1	2	1	3	0	3	0	60	0	6	2	    	    	 	 	  	  	  	1	1	    	    	 	     	  	 	 	 	    	     	1	42	 	  	1	1	3000	2	2	     	 	274.472
1061	12	2	18	60	31	2	1	 	 	35	  	  	  	  	1	2	2	2	28	1	1	2	18	8	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	9	121	6114	2	1	1	1	10	0	10	0	32	0	9	2	    	    	 	 	  	  	  	1	2	    	    	 	     	  	 	 	 	    	     	1	36	 	  	1	1	400	2	2	     	 	180.5329
1062	12	2	18	60	32	2	1	 	 	40	  	  	  	  	1	2	2	2	36	1	1	2	18	5	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	9	121	9211	2	4	 	 	12	0	2	0	32	0	9	1	1	2161	1	1	24	18	0	0	8	    	    	 	     	  	 	 	 	    	     	1	46	 	  	1	2	     	 	2	     	 	180.5329
1063	12	2	18	60	33	1	1	 	 	25	  	  	  	  	1	1	1	1	58	1	1	2	18	2	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	5	121	6114	2	3	 	 	43	0	43	0	12	0	5	2	    	    	 	 	  	  	  	2	2	    	    	 	     	  	 	 	 	    	     	1	52	 	  	1	2	     	 	2	     	 	180.5329
1064	12	2	18	60	35	2	6	 	 	  	  	  	  	  	 	  	 	2	39	1	1	2	25	6	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	5	9000	9211	2	1	1	1	22	0	22	0	40	16	5	1	1	2361	2	4	23	10	0	2	0	    	    	 	     	  	 	 	 	    	     	1	48	 	  	1	1	800	2	2	     	 	180.5329
1065	12	2	18	60	36	2	6	 	 	  	  	  	  	  	 	  	 	2	36	1	1	2	18	1	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	5	111	6114	2	1	1	1	20	0	20	0	40	0	5	1	1	1161	1	1	24	15	0	0	5	    	    	 	     	  	 	 	 	    	     	1	42	 	  	1	1	800	2	2	     	 	180.5329
1066	12	2	18	60	37	2	1	 	 	45	  	  	  	  	1	2	2	2	36	1	1	2	25	8	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	9	111	9211	2	1	1	1	20	0	20	0	40	0	5	1	1	2161	1	4	24	20	0	0	8	    	    	 	     	  	 	 	 	    	     	1	43	 	  	1	1	400	2	2	     	 	180.5329
1067	12	2	18	60	40	2	1	 	 	50	  	  	  	  	1	2	2	2	48	1	1	2	18	5	5	2	  	  	 	  	 	    	  	    	  	2	1	 	 	 	 	5	9000	9211	2	1	1	1	28	0	28	0	32	0	5	1	1	1161	1	1	24	30	0	0	8	    	    	 	     	  	 	 	 	    	     	1	42	 	  	1	1	600	2	2	     	 	180.5329
1068	12	2	19	238	63	1	4	 	 	1	  	  	  	  	 	  	 	1	34	1	4	2	2	10	5	1	  	  	 	  	 	    	  	    	  	 	1	 	 	 	 	9	2699	8155	2	1	2	6	5	0	8	0	48	0	9	2	    	    	 	 	  	  	  	1	1	    	    	 	     	  	 	 	 	    	     	1	32	 	  	1	1	2000	2	2	     	 	291.1127
