REC_TYPE,YEAR,MONTH,SECTOR,DISTRICT,DS,PSU,HUNO,HHNO,HHSERNO,Q40SERNO,Q40A,Q40B,Q41,Q42,Q43,Q44
 9,2014,11,2,12,09,224,03,1,073,01,35,35, , ,  , 
 9,2014,11,2,12,09,224,03,1,073,02,35,35, , ,  , 
 9,2014,11,2,12,09,224,04,1,074,03,35,35, , ,  , 
 9,2014,11,2,12,09,224,04,1,074,04,35,35, , ,  , 
 9,2014,11,2,12,09,224,05,1,075,01,40,40, , ,  , 
 9,2014,11,2,12,09,224,05,1,075,04,48,48, , ,  , 
 9,2014,11,2,12,09,224,05,1,075,05,50,50, , ,  , 
 9,2014,11,2,12,09,224,06,1,076,01,40,40, , ,  , 
 9,2014,11,2,12,09,224,06,1,076,02,35,35, , ,  , 
 9,2014,11,2,12,09,224,06,1,076,03,60,50, , ,  , 
 9,2014,11,2,12,09,224,07,1,077,01,45,45, , ,  , 
 9,2014,11,2,12,09,224,09,1,079,01,54,54, , ,  , 
 9,2014,11,2,12,09,224,09,1,079,02,45,45, , ,  , 
 9,2014,11,2,12,09,224,10,1,080,01,57,57, , ,  , 
 9,2014,11,2,12,09,224,10,1,080,02,40,40, , ,  , 
 9,2014,11,2,12,09,224,10,1,080,03,60,50, , ,  , 
 9,2014,11,2,12,09,223,01,1,061,01,55,55, , ,  , 
 9,2014,11,2,12,09,223,01,1,061,02,55,55, , ,  , 
 9,2014,11,2,12,09,223,02,1,062,02,44,44, , ,  , 
 9,2014,11,2,12,09,223,02,1,062,03,40,40, , ,  , 
 9,2014,11,2,12,09,223,03,1,063,01,56,00,1,1,15,1
 9,2014,11,2,12,09,223,04,1,064,01,48,40, , ,  , 
 9,2014,11,2,12,09,223,06,1,066,01,48,48, , ,  , 
 9,2014,11,2,12,09,223,08,1,068,01,48,48, , ,  , 
 9,2014,11,2,12,09,223,08,1,068,02,48,48, , ,  , 
 9,2014,11,2,12,09,223,09,1,069,01,40,35, , ,  , 
 9,2014,11,2,12,09,223,09,1,069,03,60,60, , ,  , 
 9,2014,11,2,12,09,223,09,1,069,04,54,54, , ,  , 
 9,2014,11,2,12,09,223,10,1,070,01,70,40, , ,  , 
 9,2014,11,2,12,06,222,01,1,051,01,60,40, , ,  , 
 9,2014,11,2,12,06,222,02,1,052,01,60,66, , ,  , 
 9,2014,11,2,12,06,222,02,1,052,02,48,48, , ,  , 
 9,2014,11,2,12,06,222,04,1,054,01,42,50, , ,  , 
 9,2014,11,2,12,06,222,06,1,056,01,50,50, , ,  , 
 9,2014,11,2,12,06,222,06,1,056,02,60,60, , ,  , 
 9,2014,11,2,12,06,222,06,1,056,03,60,70, , ,  , 
 9,2014,11,2,12,06,222,06,1,056,07,60,50, , ,  , 
 9,2014,11,2,12,06,222,07,1,057,02,60,60, , ,  , 
 9,2014,11,2,12,06,222,07,1,057,03,48,48, , ,  , 
 9,2014,11,2,12,06,222,07,1,057,04,48,48, , ,  , 
 9,2014,11,2,12,06,222,09,1,059,01,60,54, , ,  , 
 9,2014,11,1,12,24,221,01,1,041,01,40,40, , ,  , 
 9,2014,11,1,12,24,221,01,1,041,03,60,60, , ,  , 
 9,2014,11,1,12,24,221,02,1,042,01,40,24, , ,  , 
 9,2014,11,1,12,24,221,03,1,043,01,63,63, , ,  , 
 9,2014,11,1,12,24,221,05,1,045,03,48,48, , ,  , 
 9,2014,11,1,12,24,221,06,1,046,01,45,45, , ,  , 
 9,2014,11,1,12,24,221,06,1,046,03,52,52, , ,  , 
 9,2014,11,1,12,24,221,06,1,046,05,54,54, , ,  , 
 9,2014,11,1,12,24,221,07,1,047,01,45,45, , ,  , 
 9,2014,11,1,12,24,221,08,1,048,01,48,48, , ,  , 
 9,2014,11,1,12,24,221,09,1,049,01,48,32, , ,  , 
 9,2014,11,1,12,24,221,10,1,050,01,45,45, , ,  , 
 9,2014,11,1,12,24,221,10,1,050,03,40,40, , ,  , 
 9,2014,11,1,12,21,220,01,1,031,01,56,56, , ,  , 
 9,2014,11,1,12,21,220,01,1,031,02,52,52, , ,  , 
 9,2014,11,1,12,21,220,04,1,034,01,45,15,1,1,20,1
 9,2014,11,1,12,21,220,04,1,034,03,46,46, , ,  , 
 9,2014,11,1,12,21,220,04,1,034,04,50,50, , ,  , 
 9,2014,11,1,12,21,220,06,1,036,01,48,30,1,1,20,1
 9,2014,11,1,12,21,220,06,1,036,02,52,52, , ,  , 
 9,2014,11,1,12,21,220,07,1,037,02,55,55, , ,  , 
 9,2014,11,1,12,21,220,08,1,038,01,46,32,1,1,24,1
 9,2014,11,1,12,21,220,08,1,038,02,35,35, , ,  , 
 9,2014,11,1,12,21,220,09,1,039,01,40,40, , ,  , 
 9,2014,11,1,12,21,220,09,1,039,02,40,40, , ,  , 
 9,2014,11,1,12,21,220,10,1,040,01,52,40, , ,  , 
 9,2014,11,1,12,06,219,03,1,023,01,60,60, , ,  , 
 9,2014,11,1,12,06,219,03,1,023,02,60,60, , ,  , 
 9,2014,11,1,12,06,219,04,1,024,01,35,40, , ,  , 
 9,2014,11,1,12,06,219,04,1,024,03,48,48, , ,  , 
 9,2014,11,1,12,06,219,05,1,025,01,56,50, , ,  , 
 9,2014,11,1,12,06,219,06,1,026,01,50,60, , ,  , 
 9,2014,11,1,12,06,219,07,1,027,01,60,60, , ,  , 
 9,2014,11,1,12,06,219,08,1,028,01,40,48, , ,  , 
 9,2014,11,1,12,06,219,08,1,028,03,40,45, , ,  , 
 9,2014,11,1,12,06,219,09,1,029,01,48,48, , ,  , 
 9,2014,11,1,12,06,219,10,1,030,02,50,60, , ,  , 
 9,2014,11,1,12,06,219,10,1,030,03,48,60, , ,  , 
 9,2014,11,1,12,06,219,10,1,030,04,48,55, , ,  , 
 9,2014,11,1,12,03,218,01,1,011,02,40,40, , ,  , 
 9,2014,11,1,12,03,218,01,1,011,03,40,40, , ,  , 
 9,2014,11,1,12,03,218,02,1,012,01,44,44, , ,  , 
 9,2014,11,1,12,03,218,02,1,012,03,45,45, , ,  , 
 9,2014,11,1,12,03,218,03,1,013,02,40,40, , ,  , 
 9,2014,11,1,12,03,218,03,1,013,03,40,40, , ,  , 
 9,2014,11,1,12,03,218,03,1,013,04,48,48, , ,  , 
 9,2014,11,1,12,03,218,03,1,013,06,48,48, , ,  , 
 9,2014,11,1,12,03,218,06,1,016,01,54,54, , ,  , 
 9,2014,11,1,12,03,218,07,1,017,01,48,48, , ,  , 
 9,2014,11,1,12,03,218,08,1,018,01,70,70, , ,  , 
 9,2014,11,1,12,03,218,08,1,018,03,40,40, , ,  , 
 9,2014,11,1,12,03,218,09,1,019,02,40,48, , ,  , 
 9,2014,11,1,12,03,217,02,1,002,01,40,40, , ,  , 
 9,2014,11,1,12,03,217,03,1,003,01,50,40, , ,  , 
 9,2014,11,1,12,03,217,04,1,004,01,76,76, , ,  , 
 9,2014,11,1,12,03,217,05,1,005,01,50,00, , ,  , 
 9,2014,11,1,12,03,217,06,1,006,01,48,24, , ,  , 
 9,2014,11,1,12,03,217,06,1,006,03,48,48, , ,  , 
 9,2014,11,1,12,03,217,07,1,007,01,48,24,2, ,  , 
 9,2014,11,1,12,03,217,08,1,008,01,50,50, , ,  , 
 9,2014,11,1,12,03,217,09,1,009,04,48,48, , ,  , 
 9,2014,11,1,12,03,217,10,1,010,01,58,56, , ,  , 
 9,2014,11,1,12,03,217,10,1,010,02,48,48, , ,  , 
 9,2014,11,1,31,21,109,01,1,001,01,48,40, , ,  , 
 9,2014,11,1,31,21,109,02,1,002,01,40,40, , ,  , 
 9,2014,11,1,31,21,109,03,1,003,04,60,60, , ,  , 
 9,2014,11,1,31,21,109,04,1,004,02,40,32, , ,  , 
 9,2014,11,1,31,21,109,06,1,006,02,40,  , , ,  , 
 9,2014,11,1,31,21,109,08,1,008,01,44,44, , ,  , 
 9,2014,11,1,31,21,109,08,1,008,02,40,40, , ,  , 
 9,2014,11,1,31,21,109,09,1,009,01,48,48, , ,  , 
 9,2014,11,1,31,21,109,10,1,010,01,40,24, , ,  , 
 9,2014,11,1,31,39,110,01,1,011,01,40,40, , ,  , 
 9,2014,11,1,31,39,110,03,1,013,01,45,45, , ,  , 
 9,2014,11,1,31,39,110,05,1,015,01,50,50, , ,  , 
 9,2014,11,1,31,39,110,06,1,016,01,40,40, , ,  , 
 9,2014,11,1,31,39,110,06,1,016,02,50,50, , ,  , 
 9,2014,11,1,31,39,110,07,1,017,01,50,50, , ,  , 
 9,2014,11,1,31,39,110,09,1,019,03,40,40, , ,  , 
 9,2014,11,1,31,39,110,09,1,019,04,40,40, , ,  , 
 9,2014,11,2,31,03,111,01,1,021,01,50,60, , ,  , 
 9,2014,11,2,31,03,111,02,1,022,01,32,  ,2, ,  , 
 9,2014,11,2,31,03,111,03,1,023,01,50,50, , ,  , 
 9,2014,11,2,31,03,111,05,1,025,01,50,60, , ,  , 
 9,2014,11,2,31,03,111,05,1,025,02,40,40, , ,  , 
 9,2014,11,2,31,03,111,05,1,025,03,50,65, , ,  , 
 9,2014,11,2,31,03,111,06,1,026,01,70,75, , ,  , 
 9,2014,11,2,31,03,111,07,1,027,01,60,60, , ,  , 
 9,2014,11,2,31,03,111,08,1,028,01,60,70, , ,  , 
 9,2014,11,2,31,03,111,10,1,030,01,40,40, , ,  , 
 9,2014,11,2,31,03,111,10,1,030,02,40,40, , ,  , 
 9,2014,11,2,31,09,112,01,1,031,01,28,  ,2, ,  , 
 9,2014,11,2,31,09,112,02,1,032,02,30,  ,2, ,  , 
 9,2014,11,2,31,09,112,02,1,032,03,50,50, , ,  , 
 9,2014,11,2,31,09,112,03,1,033,02,26,  ,2, ,  , 
 9,2014,11,2,31,09,112,04,1,034,01,35,35, , ,  , 
 9,2014,11,2,31,09,112,04,1,034,02,21,  ,2, ,  , 
 9,2014,11,2,31,09,112,04,1,034,04,40,40, , ,  , 
 9,2014,11,2,31,09,112,05,1,035,03,40,40, , ,  , 
 9,2014,11,2,31,09,112,05,1,035,04,40,40, , ,  , 
 9,2014,11,2,31,09,112,07,1,037,01,48,48, , ,  , 
 9,2014,11,2,31,09,112,07,1,037,02,48,48, , ,  , 
 9,2014,11,2,31,09,112,08,1,038,02,48,48, , ,  , 
 9,2014,11,2,31,09,112,10,1,040,01,48,48, , ,  , 
 9,2014,11,2,31,12,113,01,1,041,01,50,50, , ,  , 
 9,2014,11,2,31,12,113,01,1,041,03,40,40, , ,  , 
 9,2014,11,2,31,12,113,02,1,042,02,48,48, , ,  , 
 9,2014,11,2,31,12,113,03,1,043,02,70,70, , ,  , 
 9,2014,11,2,31,12,113,03,1,043,03,66,66, , ,  , 
 9,2014,11,2,31,12,113,04,1,044,01,48,40, , ,  , 
 9,2014,11,2,31,12,113,04,1,044,02,16,  ,2, ,  , 
 9,2014,11,2,31,12,113,05,1,045,01,40,40, , ,  , 
 9,2014,11,2,31,12,113,06,1,046,01,32,  ,2, ,  , 
 9,2014,11,2,31,12,113,07,1,047,01,36,36, , ,  , 
 9,2014,11,2,31,12,113,07,1,047,03,50,50, , ,  , 
 9,2014,11,2,31,12,113,07,1,047,04,35,35, , ,  , 
 9,2014,11,2,31,12,113,08,1,048,03,70,70, , ,  , 
 9,2014,11,2,31,12,113,09,1,049,01,24,  ,2, ,  , 
 9,2014,11,2,31,12,113,10,1,050,01,63,63, , ,  , 
 9,2014,11,2,31,12,113,10,1,050,02,63,63, , ,  , 
 9,2014,11,2,31,21,114,01,1,051,01,44,46, , ,  , 
 9,2014,11,2,31,21,114,01,1,051,03,42,44, , ,  , 
 9,2014,11,2,31,21,114,02,1,052,01,40,42, , ,  , 
 9,2014,11,2,31,21,114,02,1,052,02,44,46, , ,  , 
 9,2014,11,2,31,21,114,02,1,052,03,50,50, , ,  , 
 9,2014,11,2,31,21,114,02,1,052,04,48,50, , ,  , 
 9,2014,11,2,31,21,114,04,1,054,01,46,42, , ,  , 
 9,2014,11,2,31,21,114,04,1,054,02,40,42, , ,  , 
 9,2014,11,2,31,21,114,05,1,055,01,44,48, , ,  , 
 9,2014,11,2,31,21,114,07,1,057,01,40,42, , ,  , 
 9,2014,11,2,31,21,114,09,1,059,01,44,44, , ,  , 
 9,2014,11,2,31,21,114,10,1,060,01,44,44, , ,  , 
 9,2014,11,2,31,27,115,01,1,061,01,70,70, , ,  , 
 9,2014,11,2,31,27,115,03,1,063,01,45,45, , ,  , 
 9,2014,11,2,31,27,115,04,1,064,01,45,45, , ,  , 
 9,2014,11,2,31,27,115,04,1,064,02,45,45, , ,  , 
 9,2014,11,2,31,27,115,04,1,064,03,45,45, , ,  , 
 9,2014,11,2,31,27,115,06,1,066,01,61,61, , ,  , 
 9,2014,11,2,31,27,115,06,1,066,02,45,45, , ,  , 
 9,2014,11,2,31,27,115,08,1,068,01,45,45, , ,  , 
 9,2014,11,2,31,27,115,08,1,068,03,45,45, , ,  , 
 9,2014,11,2,31,27,115,09,1,069,01,45,45, , ,  , 
 9,2014,11,2,31,27,115,09,1,069,02,45,45, , ,  , 
 9,2014,11,2,31,27,115,09,1,069,04,45,45, , ,  , 
 9,2014,11,2,31,27,115,10,1,070,01,61,61, , ,  , 
 9,2014,11,2,31,27,115,10,1,070,02,45,45, , ,  , 
 9,2014,11,2,31,36,116,01,1,071,01,96,96, , ,  , 
 9,2014,11,2,31,36,116,01,1,071,05,40,40, , ,  , 
 9,2014,11,2,31,36,116,01,1,071,06,40,40, , ,  , 
 9,2014,11,2,31,36,116,02,1,072,02,48,48, , ,  , 
 9,2014,11,2,31,36,116,02,1,072,03,48,48, , ,  , 
 9,2014,11,2,31,36,116,03,1,073,01,56,48, , ,  , 
 9,2014,11,2,31,36,116,04,1,074,01,80,80, , ,  , 
 9,2014,11,2,31,36,116,05,1,075,01,35,35, , ,  , 
 9,2014,11,2,31,36,116,05,1,075,03,48,48, , ,  , 
 9,2014,11,2,31,36,116,10,1,080,02,48,48, , ,  , 
 9,2014,11,2,31,36,116,10,1,080,03,40,40, , ,  , 
 9,2014,11,2,31,36,116,09,1,079,01,56,56, , ,  , 
 9,2014,11,2,31,36,116,09,1,079,02,35,35, , ,  , 
 9,2014,11,2,31,42,117,01,1,081,01,58,58, , ,  , 
 9,2014,11,2,31,42,117,02,1,082,05,70,70, , ,  , 
 9,2014,11,2,31,42,117,03,1,083,02,14,  ,1,1,42,1
 9,2014,11,2,31,42,117,04,1,084,01,28,  ,1,1,21,1
 9,2014,11,2,31,42,117,04,1,084,02,49,49, , ,  , 
 9,2014,11,2,31,42,117,04,1,084,03,48,24, , ,  , 
 9,2014,11,2,31,42,117,05,1,085,01,42,42, , ,  , 
 9,2014,11,2,31,42,117,06,1,086,01,40,40, , ,  , 
 9,2014,11,2,31,42,117,08,1,088,01,41,41, , ,  , 
 9,2014,11,2,31,42,117,08,1,088,02,20,  ,1,1,10,1
 9,2014,11,2,31,42,117,09,1,089,02,56,  , , ,  , 
 9,2014,11,2,31,42,117,10,1,090,01,63,63, , ,  , 
 9,2014,11,2,31,42,117,10,1,090,04,54,54, , ,  , 
 9,2014,11,2,31,48,118,01,1,091,01,60,60, , ,  , 
 9,2014,11,2,31,48,118,01,1,091,02,60,60, , ,  , 
 9,2014,11,2,31,48,118,02,1,092,01,60,60, , ,  , 
 9,2014,11,2,31,48,118,04,1,094,01,40,30,1,1,20,1
 9,2014,11,2,31,48,118,04,1,094,03,40,20,1,1,20,1
 9,2014,11,2,31,48,118,04,1,094,04,40,20,1,1,20,1
 9,2014,11,2,31,48,118,05,1,095,01,50,40, , ,  , 
 9,2014,11,2,31,48,118,05,1,095,02,60,60, , ,  , 
 9,2014,11,2,31,48,118,06,1,096,01,56,40, , ,  , 
 9,2014,11,2,31,48,118,08,1,098,01,60,60, , ,  , 
 9,2014,11,2,31,48,118,08,1,098,02,35,35, , ,  , 
 9,2014,11,2,31,48,118,09,1,099,01,50,50, , ,  , 
 9,2014,11,2,31,48,118,09,1,099,02,40,40, , ,  , 
 9,2014,11,2,31,48,118,10,1,100,01,42,42, , ,  , 
 9,2014,11,2,31,54,119,01,1,101,01,40,40, , ,  , 
 9,2014,11,2,31,54,119,01,1,101,02,45,45, , ,  , 
 9,2014,11,2,31,54,119,02,1,102,01,35,  , , ,  , 
 9,2014,11,2,31,54,119,03,1,103,01,35,35, , ,  , 
 9,2014,11,2,31,54,119,03,1,103,03,25,  ,2, ,  , 
 9,2014,11,2,31,54,119,04,1,104,01,60,40, , ,  , 
 9,2014,11,2,31,54,119,04,1,104,02,25,  ,1,1,10,1
 9,2014,11,2,31,54,119,06,1,106,01,48,30, , ,  , 
 9,2014,11,2,31,54,119,06,1,106,04,48,35, , ,  , 
 9,2014,11,2,31,54,119,07,1,107,01,45,45, , ,  , 
 9,2014,11,2,31,54,119,07,1,107,02,50,50, , ,  , 
 9,2014,11,2,31,54,119,08,1,108,01,40,40, , ,  , 
 9,2014,11,2,31,54,119,08,1,108,02,52,52, , ,  , 
 9,2014,11,2,31,54,119,09,1,109,01,46,30, , ,  , 
 9,2014,11,2,31,54,119,09,1,109,02,46,46, , ,  , 
 9,2014,11,2,31,54,119,10,1,110,02,45,45, , ,  , 
 9,2014,11,2,11,18,208,01,1,171,02,70,70, , ,  , 
 9,2014,11,2,11,18,208,01,1,171,03,35,35, , ,  , 
 9,2014,11,2,11,18,208,01,1,171,04,50,50, , ,  , 
 9,2014,11,2,11,18,208,02,1,172,02,60,60, , ,  , 
 9,2014,11,2,11,18,208,04,1,174,01,70,70, , ,  , 
 9,2014,11,2,11,18,208,04,1,174,03,70,50, , ,  , 
 9,2014,11,2,11,18,208,05,1,175,02,70,70, , ,  , 
 9,2014,11,2,11,18,208,05,1,175,03,54,54, , ,  , 
 9,2014,11,2,11,18,208,05,1,175,04,54,54, , ,  , 
 9,2014,11,2,11,18,208,06,1,176,02,63,63, , ,  , 
 9,2014,11,2,11,18,208,09,1,179,01,60,45, , ,  , 
 9,2014,11,2,11,18,208,10,1,180,01,60,40, , ,  , 
 9,2014,11,2,11,18,208,10,1,180,02,70,70, , ,  , 
 9,2014,11,2,11,18,208,10,1,180,03,70,70, , ,  , 
 9,2014,11,2,11,12,207,01,1,161,01,44,44, , ,  , 
 9,2014,11,2,11,12,207,02,1,162,01,56,48, , ,  , 
 9,2014,11,2,11,12,207,02,1,162,02,44,44, , ,  , 
 9,2014,11,2,11,12,207,02,1,162,03,48,48, , ,  , 
 9,2014,11,2,11,12,207,02,1,162,04,48,48, , ,  , 
 9,2014,11,2,11,12,207,03,1,163,01,84,84, , ,  , 
 9,2014,11,2,11,12,207,03,1,163,02,70,70, , ,  , 
 9,2014,11,2,11,12,207,06,1,166,01,56,56, , ,  , 
 9,2014,11,2,11,12,207,06,1,166,02,35,35, , ,  , 
 9,2014,11,2,11,12,207,07,1,167,02,40,00, , ,  , 
 9,2014,11,2,11,12,207,07,1,167,03,70,70, , ,  , 
 9,2014,11,2,11,12,207,10,1,170,01,45,45, , ,  , 
 9,2014,11,2,11,12,207,10,1,170,02,47,47, , ,  , 
 9,2014,11,2,11,12,206,01,1,151,03,70,70, , ,  , 
 9,2014,11,2,11,12,206,02,1,152,01,56,56, , ,  , 
 9,2014,11,2,11,12,206,03,1,153,01,51,51, , ,  , 
 9,2014,11,2,11,12,206,04,1,154,01,70,70, , ,  , 
 9,2014,11,2,11,12,206,07,1,157,01,84,60, , ,  , 
 9,2014,11,2,11,12,206,08,1,158,01,48,48, , ,  , 
 9,2014,11,2,11,06,205,01,1,141,01,48,48, , ,  , 
 9,2014,11,2,11,06,205,02,1,142,01,48,48, , ,  , 
 9,2014,11,2,11,06,205,02,1,142,03,40,48, , ,  , 
 9,2014,11,2,11,06,205,03,1,143,01,42,56, , ,  , 
 9,2014,11,2,11,06,205,04,1,144,01,60,60, , ,  , 
 9,2014,11,2,11,06,205,04,1,144,02,36,36, , ,  , 
 9,2014,11,2,11,06,205,05,1,145,01,60,60, , ,  , 
 9,2014,11,2,11,06,205,05,1,145,03,48,48, , ,  , 
 9,2014,11,2,11,06,205,05,1,145,04,40,48, , ,  , 
 9,2014,11,2,11,06,205,05,1,145,05,48,48, , ,  , 
 9,2014,11,2,11,06,205,06,1,146,01,60,60, , ,  , 
 9,2014,11,2,11,06,205,07,1,147,01,42,42, , ,  , 
 9,2014,11,2,11,06,205,08,1,148,02,45,45, , ,  , 
 9,2014,11,2,11,06,205,08,1,148,03,50,50, , ,  , 
 9,2014,11,2,11,06,205,09,1,149,02,48,48, , ,  , 
 9,2014,11,1,11,36,204,01,1,131,01,45,45, , ,  , 
 9,2014,11,1,11,36,204,01,1,131,02,30,  ,2, ,  , 
 9,2014,11,1,11,36,204,02,1,132,01,60,60, , ,  , 
 9,2014,11,1,11,36,204,03,1,133,01,35,35, , ,  , 
 9,2014,11,1,11,36,204,04,1,134,01,56,56, , ,  , 
 9,2014,11,1,11,36,204,05,1,135,02,32,  ,1,1,24,1
 9,2014,11,1,11,36,204,07,1,137,01,40,40, , ,  , 
 9,2014,11,1,11,36,204,07,1,137,02,35,40, , ,  , 
 9,2014,11,1,11,36,204,08,1,138,01,60,60, , ,  , 
 9,2014,11,1,11,36,204,09,1,139,01,50,50, , ,  , 
 9,2014,11,1,11,36,204,09,1,139,02,70,70, , ,  , 
 9,2014,11,1,11,36,204,09,1,139,07,40,40, , ,  , 
 9,2014,11,1,11,36,204,10,1,140,01,55,55, , ,  , 
 9,2014,11,1,11,36,204,10,1,140,02,35,35, , ,  , 
 9,2014,11,1,11,36,203,01,1,121,01,56,56, , ,  , 
 9,2014,11,1,11,36,203,01,1,121,02,56,56, , ,  , 
 9,2014,11,1,11,36,203,01,1,121,03,35,35, , ,  , 
 9,2014,11,1,11,36,203,01,1,121,04,54,54, , ,  , 
 9,2014,11,1,11,36,203,02,1,122,02,40,40, , ,  , 
 9,2014,11,1,11,36,203,03,1,123,03,98,98, , ,  , 
 9,2014,11,1,11,36,203,03,1,123,05,40,40, , ,  , 
 9,2014,11,1,11,36,203,03,1,123,06,45,45, , ,  , 
 9,2014,11,1,11,36,203,05,1,125,01,68,68, , ,  , 
 9,2014,11,1,11,36,203,05,1,125,02,42,42, , ,  , 
 9,2014,11,1,11,36,203,06,1,126,01,40,60, , ,  , 
 9,2014,11,1,11,36,203,07,1,127,02,47,47, , ,  , 
 9,2014,11,1,11,36,203,07,1,127,03,48,48, , ,  , 
 9,2014,11,1,11,36,203,07,1,127,04,40,40, , ,  , 
 9,2014,11,1,11,36,203,07,1,127,05,42,42, , ,  , 
 9,2014,11,1,11,36,203,09,1,129,01,45,45, , ,  , 
 9,2014,11,1,11,36,203,09,1,129,02,45,45, , ,  , 
 9,2014,11,1,11,33,202,01,1,111,01,70,42, , ,  , 
 9,2014,11,1,11,33,202,01,1,111,05,40,40, , ,  , 
 9,2014,11,1,11,33,202,04,1,114,02,48,48, , ,  , 
 9,2014,11,1,11,33,202,04,1,114,03,35,30, , ,  , 
 9,2014,11,1,11,33,202,04,1,114,05,65,65, , ,  , 
 9,2014,11,1,11,33,202,06,1,116,01,70,40, , ,  , 
 9,2014,11,1,11,33,202,06,1,116,02,21,  ,1,1,20,1
 9,2014,11,1,11,33,202,07,1,117,02,48,48, , ,  , 
 9,2014,11,1,11,33,202,10,1,120,01,56,09, , ,  , 
 9,2014,11,1,11,33,202,10,1,120,03,45,45, , ,  , 
 9,2014,11,1,11,31,201,07,1,107,01,48,48, , ,  , 
 9,2014,11,1,11,31,201,08,1,108,03,48,48, , ,  , 
 9,2014,11,1,11,31,201,09,1,109,01,40,40, , ,  , 
 9,2014,11,1,11,31,201,10,1,110,02,64,64, , ,  , 
 9,2014,11,1,11,31,201,10,1,110,03,64,64, , ,  , 
 9,2014,11,1,11,30,200,04,1,094,03,35,35, , ,  , 
 9,2014,11,1,11,30,200,04,1,094,04,35,35, , ,  , 
 9,2014,11,1,11,30,200,04,1,094,05,35,35, , ,  , 
 9,2014,11,1,11,30,200,05,1,095,02,35,35, , ,  , 
 9,2014,11,1,11,30,200,05,1,095,03,35,35, , ,  , 
 9,2014,11,1,11,30,200,05,1,095,06,35,35, , ,  , 
 9,2014,11,1,11,30,200,06,1,096,03,35,35, , ,  , 
 9,2014,11,1,11,30,200,08,1,098,01,40,40, , ,  , 
 9,2014,11,1,11,30,200,08,1,098,02,35,30, , ,  , 
 9,2014,11,1,11,30,200,08,1,098,03,45,45, , ,  , 
 9,2014,11,1,11,27,199,02,1,082,02,48,48, , ,  , 
 9,2014,11,1,11,27,199,03,1,083,01,40,40, , ,  , 
 9,2014,11,1,11,27,199,03,1,083,02,40,40, , ,  , 
 9,2014,11,1,11,27,199,03,1,083,06,72,72, , ,  , 
 9,2014,11,1,11,27,199,04,1,084,01,60,60, , ,  , 
 9,2014,11,1,11,27,199,04,1,084,04,42,42, , ,  , 
 9,2014,11,1,11,27,199,05,1,085,01,40,40, , ,  , 
 9,2014,11,1,11,27,199,05,1,085,02,40,40, , ,  , 
 9,2014,11,1,11,27,199,05,1,085,05,40,40, , ,  , 
 9,2014,11,1,11,24,198,03,1,073,03,48,48, , ,  , 
 9,2014,11,1,11,24,198,05,1,075,01,30,  ,1,1,30,1
 9,2014,11,1,11,24,198,05,1,075,02,50,50, , ,  , 
 9,2014,11,1,11,24,198,06,1,076,03,40,40, , ,  , 
 9,2014,11,1,11,24,198,07,1,077,01,98,98, , ,  , 
 9,2014,11,1,11,24,198,07,1,077,04,60,60, , ,  , 
 9,2014,11,1,11,24,198,08,1,078,03,45,08, , ,  , 
 9,2014,11,1,11,24,198,09,1,079,01,60,60, , ,  , 
 9,2014,11,1,11,24,198,09,1,079,02,36,36, , ,  , 
 9,2014,11,1,11,21,197,03,1,063,01,36,36, , ,  , 
 9,2014,11,1,11,21,197,04,1,064,02,40,40, , ,  , 
 9,2014,11,1,11,21,197,04,1,064,03,43,43, , ,  , 
 9,2014,11,1,11,21,197,05,1,065,01,54,54, , ,  , 
 9,2014,11,1,11,21,197,06,1,066,01,35,35, , ,  , 
 9,2014,11,1,11,21,197,07,1,067,01,48,48, , ,  , 
 9,2014,11,1,11,21,197,08,1,068,07,48,48, , ,  , 
 9,2014,11,1,11,21,197,08,1,068,09,35,35, , ,  , 
 9,2014,11,1,11,21,197,10,1,070,02,40,40, , ,  , 
 9,2014,11,1,11,21,197,10,1,070,03,48,48, , ,  , 
 9,2014,11,1,11,21,197,10,1,070,04,48,48, , ,  , 
 9,2014,11,1,11,21,196,01,1,051,03,35,35, , ,  , 
 9,2014,11,1,11,21,196,02,1,052,01,48,32, , ,  , 
 9,2014,11,1,11,21,196,03,1,053,02,45,45, , ,  , 
 9,2014,11,1,11,21,196,03,1,053,03,35,23, , ,  , 
 9,2014,11,1,11,21,196,04,1,054,02,72,72, , ,  , 
 9,2014,11,1,11,21,196,05,1,055,03,45,45, , ,  , 
 9,2014,11,1,11,21,196,08,1,058,01,20,  ,2, ,  , 
 9,2014,11,1,11,21,196,09,1,059,02,16,  ,2, ,  , 
 9,2014,11,1,11,15,195,03,1,043,01,84,84, , ,  , 
 9,2014,11,1,11,15,195,06,1,046,02,56,56, , ,  , 
 9,2014,11,1,11,15,195,07,1,047,01,54,54, , ,  , 
 9,2014,11,1,11,15,195,08,1,048,01,40,48, , ,  , 
 9,2014,11,1,11,09,194,03,1,033,03,60,60, , ,  , 
 9,2014,11,1,11,09,194,03,1,033,08,60,60, , ,  , 
 9,2014,11,1,11,09,194,05,1,035,01,60,60, , ,  , 
 9,2014,11,1,11,09,194,08,1,038,02,40,40, , ,  , 
 9,2014,11,1,11,09,194,09,1,039,02,50,50, , ,  , 
 9,2014,11,1,11,09,194,09,1,039,06,70,70, , ,  , 
 9,2014,11,1,11,09,193,01,1,021,01,50,50, , ,  , 
 9,2014,11,1,11,09,193,05,1,025,01,45,45, , ,  , 
