REC_TYPE,YEAR,MONTH,SECTOR,DISTRICT,CENSUS_BLOCK_NO,HOUSEHOLD_SAMPLE_NO,HOUSEHOLD_NO,HOUSEHOLD_SERIAL_NO,Q33_PERSON_SERIAL_NO,Q33_EXPECT_A_JOB,Q34_STEPS_TAKEN_FIND_JOB,Q351_STEPS_TAKEN_1ST,Q352_STEPS_TAKEN_2ND,Q353_STEPS_TAKEN_3RD,Q36_REASON_NOT_TAKING_ACTION
09,2008,03,2,12,041,06,1,086,02,2, , , , , 
09,2008,03,2,12,041,06,1,086,03,2, , , , , 
09,2008,03,2,12,041,06,1,086,04,2, , , , , 
09,2008,03,2,12,041,07,1,087,02,2, , , , , 
09,2008,03,2,12,041,08,1,088,02,2, , , , , 
09,2008,03,2,12,041,09,1,089,02,2, , , , , 
09,2008,03,2,12,041,09,1,089,03,2, , , , , 
09,2008,03,2,12,041,10,1,090,02,2, , , , , 
09,2008,03,2,12,042,01,1,091,01,1,1,9, , , 
09,2008,03,2,12,042,03,1,093,02,2, , , , , 
09,2008,03,2,12,042,04,1,094,01,2, , , , , 
09,2008,03,2,12,042,04,1,094,02,2, , , , , 
09,2008,03,2,12,042,04,1,094,04,2, , , , , 
09,2008,03,2,12,042,06,1,096,01,2, , , , , 
09,2008,03,2,12,042,07,1,097,02,2, , , , , 
09,2008,03,2,12,042,07,1,097,03,2, , , , , 
09,2008,03,2,12,042,07,1,097,04,2, , , , , 
09,2008,03,2,12,042,07,1,097,07,2, , , , , 
09,2008,03,2,12,042,08,1,098,02,2, , , , , 
09,2008,03,2,12,042,08,1,098,03,2, , , , , 
09,2008,03,2,12,042,08,1,098,04,2, , , , , 
09,2008,03,2,12,042,09,1,099,02,2, , , , , 
09,2008,03,2,12,042,09,1,099,04,2, , , , , 
09,2008,03,2,12,042,09,1,099,05,2, , , , , 
09,2008,03,2,12,043,01,1,101,02,2, , , , , 
09,2008,03,2,12,043,01,1,101,03,2, , , , , 
09,2008,03,2,12,043,03,1,103,05,2, , , , , 
09,2008,03,2,12,043,04,1,104,02,1,2, , , ,6
09,2008,03,2,12,043,04,1,104,03,2, , , , , 
09,2008,03,2,12,043,04,1,104,04,2, , , , , 
09,2008,03,2,12,043,05,1,105,02,2, , , , , 
09,2008,03,2,12,043,06,1,106,01,2, , , , , 
09,2008,03,2,12,043,07,1,107,02,2, , , , , 
09,2008,03,2,12,043,07,1,107,03,2, , , , , 
09,2008,03,2,12,043,07,1,107,04,2, , , , , 
09,2008,03,2,12,043,07,1,107,05,2, , , , , 
09,2008,03,2,12,043,07,1,107,06,2, , , , , 
09,2008,03,2,12,043,08,1,108,02,2, , , , , 
09,2008,03,2,12,043,08,1,108,03,2, , , , , 
09,2008,03,2,12,043,08,1,108,04,2, , , , , 
09,2008,03,2,12,043,09,1,109,02,2, , , , , 
09,2008,03,2,12,043,09,1,109,03,1,2, , , ,3
09,2008,03,2,12,043,10,1,110,02,2, , , , , 
09,2008,03,2,12,044,01,1,111,01,2, , , , , 
09,2008,03,2,12,044,01,1,111,02,2, , , , , 
09,2008,03,2,12,044,01,1,111,04,2, , , , , 
09,2008,03,2,12,044,01,1,111,05,2, , , , , 
09,2008,03,2,12,044,02,1,112,03,2, , , , , 
09,2008,03,2,12,044,03,1,113,01,2, , , , , 
09,2008,03,2,12,044,03,1,113,02,2, , , , , 
09,2008,03,2,12,044,04,1,114,01,2, , , , , 
09,2008,03,2,12,044,04,1,114,02,2, , , , , 
09,2008,03,2,12,044,05,1,115,02,2, , , , , 
09,2008,03,2,12,044,05,1,115,03,2, , , , , 
09,2008,03,2,12,044,05,1,115,05,2, , , , , 
09,2008,03,2,12,044,07,1,117,01,2, , , , , 
09,2008,03,2,12,044,09,1,119,02,2, , , , , 
09,2008,03,2,12,044,09,1,119,03,2, , , , , 
09,2008,03,2,12,044,09,1,119,04,2, , , , , 
09,2008,03,2,12,044,09,1,119,05,2, , , , , 
09,2008,03,2,12,044,10,1,120,01,2, , , , , 
09,2008,03,2,12,044,10,1,120,02,2, , , , , 
09,2008,03,2,12,044,10,1,120,04,2, , , , , 
09,2008,03,2,12,045,01,1,121,01,2, , , , , 
09,2008,03,2,12,045,01,1,121,02,2, , , , , 
09,2008,03,2,12,045,01,1,121,04,1,1,1, , , 
09,2008,03,2,12,045,04,1,124,04,2, , , , , 
09,2008,03,2,12,045,06,1,126,02,2, , , , , 
09,2008,03,2,12,045,06,1,126,04,2, , , , , 
09,2008,03,2,12,045,07,1,127,02,2, , , , , 
09,2008,03,2,12,045,08,1,128,02,2, , , , , 
09,2008,03,2,12,045,09,1,129,02,2, , , , , 
09,2008,03,2,12,045,09,1,129,04,2, , , , , 
09,2008,03,2,12,045,09,1,129,05,2, , , , , 
09,2008,03,2,12,045,10,1,130,02,2, , , , , 
09,2008,03,2,12,046,01,1,131,02,2, , , , , 
09,2008,03,2,12,046,01,1,131,03,2, , , , , 
09,2008,03,2,12,046,02,1,132,01,2, , , , , 
09,2008,03,2,12,046,02,1,132,04,2, , , , , 
09,2008,03,2,12,046,02,1,132,05,2, , , , , 
09,2008,03,2,12,046,04,1,134,02,2, , , , , 
09,2008,03,2,12,046,05,1,135,02,2, , , , , 
09,2008,03,2,12,046,05,1,135,04,2, , , , , 
09,2008,03,2,12,046,06,1,136,03,2, , , , , 
09,2008,03,2,12,046,06,1,136,04,2, , , , , 
09,2008,03,2,12,046,07,1,137,01,2, , , , , 
09,2008,03,2,12,046,07,1,137,02,2, , , , , 
09,2008,03,2,12,046,07,1,137,03,2, , , , , 
09,2008,03,2,12,046,09,1,139,02,2, , , , , 
09,2008,03,2,12,046,09,1,139,03,2, , , , , 
09,2008,03,2,12,046,10,1,140,02,2, , , , , 
09,2008,03,2,12,047,01,2,142,02,2, , , , , 
09,2008,03,2,12,047,02,1,143,01,2, , , , , 
09,2008,03,2,12,047,03,1,144,02,2, , , , , 
09,2008,03,2,12,047,04,1,145,02,2, , , , , 
09,2008,03,2,12,047,04,1,145,05,2, , , , , 
09,2008,03,2,12,047,04,1,145,06,2, , , , , 
09,2008,03,2,12,047,05,1,146,01,2, , , , , 
09,2008,03,2,12,047,05,1,146,02,2, , , , , 
09,2008,03,2,12,047,07,1,148,03,2, , , , , 
09,2008,03,2,12,047,07,1,148,04,2, , , , , 
09,2008,03,2,12,047,08,1,149,01,2, , , , , 
09,2008,03,2,12,047,08,1,149,02,2, , , , , 
09,2008,03,2,12,047,09,1,150,02,2, , , , , 
09,2008,03,2,12,047,10,1,151,02,2, , , , , 
09,2008,03,2,12,047,10,1,151,05,2, , , , , 
09,2008,03,2,12,047,10,2,152,02,2, , , , , 
09,2008,03,2,12,047,10,2,152,03,2, , , , , 
09,2008,03,2,12,047,10,2,152,04,2, , , , , 
09,2008,03,2,12,048,01,1,153,01,2, , , , , 
09,2008,03,2,12,048,01,1,153,03,2, , , , , 
09,2008,03,2,12,048,03,1,155,02,3, , , , , 
09,2008,03,2,12,048,06,1,158,01,2, , , , , 
09,2008,03,2,12,048,06,1,158,03,2, , , , , 
09,2008,03,2,12,048,06,1,158,06,2, , , , , 
09,2008,03,2,12,048,07,1,159,02,2, , , , , 
09,2008,03,2,12,048,07,1,159,03,2, , , , , 
09,2008,03,2,12,048,08,1,160,02,2, , , , , 
09,2008,03,2,12,048,08,1,160,03,2, , , , , 
09,2008,03,2,12,048,08,1,160,04,2, , , , , 
09,2008,03,2,12,048,08,1,160,05,2, , , , , 
09,2008,03,2,12,048,09,1,161,01,2, , , , , 
09,2008,03,2,12,048,09,1,161,02,2, , , , , 
09,2008,03,2,12,048,09,1,161,04,2, , , , , 
09,2008,03,2,12,048,10,1,162,02,2, , , , , 
09,2008,03,2,13,022,01,1,001,01,2, , , , , 
09,2008,03,2,13,022,01,1,001,04,2, , , , , 
09,2008,03,2,13,022,01,1,001,06,2, , , , , 
09,2008,03,2,13,022,02,1,002,02,2, , , , , 
09,2008,03,2,13,022,02,1,002,03,2, , , , , 
09,2008,03,2,13,022,03,1,003,01,2, , , , , 
09,2008,03,2,13,022,03,1,003,03,2, , , , , 
09,2008,03,2,13,022,04,1,004,01,2, , , , , 
09,2008,03,2,13,022,04,1,004,02,2, , , , , 
09,2008,03,2,13,022,04,1,004,03,2, , , , , 
09,2008,03,2,13,022,04,1,004,04,2, , , , , 
09,2008,03,2,13,022,08,1,008,02,2, , , , , 
09,2008,03,2,13,022,08,1,008,03,2, , , , , 
09,2008,03,2,13,022,08,1,008,04,2, , , , , 
09,2008,03,2,13,022,08,1,008,05,2, , , , , 
09,2008,03,2,13,022,08,1,008,06,2, , , , , 
09,2008,03,2,13,022,09,1,009,02,2, , , , , 
09,2008,03,2,13,022,09,1,009,03,2, , , , , 
09,2008,03,2,13,022,10,1,010,03,2, , , , , 
09,2008,03,2,13,023,01,1,011,02,2, , , , , 
09,2008,03,2,13,023,02,1,012,01,2, , , , , 
09,2008,03,2,13,023,02,1,012,02,2, , , , , 
09,2008,03,2,13,023,02,1,012,03,2, , , , , 
09,2008,03,2,13,023,03,1,013,01,2, , , , , 
09,2008,03,2,13,023,03,1,013,03,2, , , , , 
09,2008,03,2,13,023,03,1,013,04,2, , , , , 
09,2008,03,2,13,023,04,1,014,02,2, , , , , 
09,2008,03,2,13,023,05,1,015,01,2, , , , , 
09,2008,03,2,13,023,05,1,015,02,2, , , , , 
09,2008,03,2,13,023,05,1,015,03,2, , , , , 
09,2008,03,2,13,023,05,1,015,05,2, , , , , 
09,2008,03,2,13,023,06,1,016,01,2, , , , , 
09,2008,03,2,13,023,06,1,016,02,1,1,1,3,4, 
09,2008,03,2,13,023,06,1,016,03,2, , , , , 
09,2008,03,2,13,023,07,1,017,01,2, , , , , 
09,2008,03,2,13,023,07,1,017,02,2, , , , , 
09,2008,03,2,13,023,08,1,018,01,1,1,9, , , 
09,2008,03,2,13,023,08,1,018,02,2, , , , , 
09,2008,03,2,13,023,09,1,019,02,2, , , , , 
09,2008,03,2,13,023,09,1,019,03,2, , , , , 
09,2008,03,2,13,023,10,1,020,02,2, , , , , 
09,2008,03,2,13,023,10,1,020,03,2, , , , , 
09,2008,03,2,13,024,01,1,021,03,2, , , , , 
09,2008,03,2,13,024,02,1,022,04,2, , , , , 
09,2008,03,2,13,024,03,1,023,02,2, , , , , 
09,2008,03,2,13,024,04,1,024,04,1,1,3,4, , 
09,2008,03,2,13,024,05,1,025,03,2, , , , , 
09,2008,03,2,13,024,06,1,026,01,2, , , , , 
09,2008,03,2,13,024,06,1,026,03,2, , , , , 
09,2008,03,2,13,024,07,1,027,02,2, , , , , 
09,2008,03,2,13,024,07,1,027,03,1,1,3,4,9, 
09,2008,03,2,13,024,07,1,027,04,2, , , , , 
09,2008,03,2,13,024,08,1,028,01,2, , , , , 
09,2008,03,2,13,024,08,1,028,03,2, , , , , 
09,2008,03,2,13,024,08,1,028,04,2, , , , , 
09,2008,03,2,13,024,09,1,029,02,2, , , , , 
09,2008,03,2,13,025,01,1,031,01,2, , , , , 
09,2008,03,2,13,025,02,1,032,03,1,2, , , ,1
09,2008,03,2,13,025,03,1,033,01,2, , , , , 
09,2008,03,2,13,025,03,1,033,03,2, , , , , 
09,2008,03,2,13,025,04,1,034,02,2, , , , , 
09,2008,03,2,13,025,05,1,035,02,2, , , , , 
09,2008,03,2,13,025,07,1,037,04,2, , , , , 
09,2008,03,2,13,025,08,1,038,01,2, , , , , 
09,2008,03,2,13,025,08,1,038,02,2, , , , , 
09,2008,03,2,13,025,08,1,038,03,2, , , , , 
09,2008,03,2,13,025,08,1,038,04,1,1,4, , , 
09,2008,03,2,13,025,10,1,040,01,2, , , , , 
09,2008,03,2,13,026,01,1,041,02,2, , , , , 
09,2008,03,2,13,026,02,1,042,01,2, , , , , 
09,2008,03,2,13,026,03,1,043,04,1,1,4, , , 
09,2008,03,2,13,026,03,1,043,05,1,1,4, , , 
09,2008,03,2,13,026,04,1,044,01,2, , , , , 
09,2008,03,2,13,026,05,1,045,02,2, , , , , 
09,2008,03,2,13,026,06,1,046,01,2, , , , , 
09,2008,03,2,13,026,07,1,047,01,2, , , , , 
09,2008,03,2,13,026,07,1,047,04,2, , , , , 
09,2008,03,2,13,026,08,1,048,03,2, , , , , 
09,2008,03,2,13,026,08,1,048,04,2, , , , , 
09,2008,03,2,13,026,09,1,049,01,2, , , , , 
09,2008,03,2,13,026,09,1,049,03,2, , , , , 
09,2008,03,2,13,026,09,1,049,04,2, , , , , 
09,2008,03,2,13,026,10,1,050,01,2, , , , , 
09,2008,03,2,13,027,01,1,051,02,2, , , , , 
09,2008,03,2,13,027,01,1,051,03,2, , , , , 
09,2008,03,2,13,027,01,1,051,04,2, , , , , 
09,2008,03,2,13,027,03,1,053,01,1,2, , , ,9
09,2008,03,2,13,027,03,1,053,02,2, , , , , 
09,2008,03,2,13,027,04,1,054,02,2, , , , , 
09,2008,03,2,13,027,05,1,055,01,2, , , , , 
09,2008,03,2,13,027,05,1,055,02,1,1,4, , , 
09,2008,03,2,13,027,05,1,055,04,2, , , , , 
09,2008,03,2,13,027,07,1,057,01,2, , , , , 
09,2008,03,2,13,027,08,1,058,01,2, , , , , 
09,2008,03,2,13,027,08,1,058,03,2, , , , , 
09,2008,03,2,13,027,08,1,058,04,2, , , , , 
09,2008,03,2,13,027,08,1,058,05,1,1,3,4, , 
09,2008,03,2,13,027,08,1,058,07,2, , , , , 
09,2008,03,2,13,027,09,1,059,01,2, , , , , 
09,2008,03,2,13,027,09,1,059,04,2, , , , , 
09,2008,03,2,13,027,09,1,059,05,2, , , , , 
09,2008,03,2,13,028,01,1,061,01,2, , , , , 
09,2008,03,2,13,028,02,1,062,01,2, , , , , 
09,2008,03,2,13,028,02,1,062,02,2, , , , , 
09,2008,03,2,13,028,02,1,062,03,3, , , , , 
09,2008,03,2,13,028,02,1,062,04,1,1,4,9, , 
09,2008,03,2,13,028,03,1,063,02,2, , , , , 
09,2008,03,2,13,028,04,1,064,01,2, , , , , 
09,2008,03,2,13,028,04,1,064,03,2, , , , , 
09,2008,03,2,13,028,04,1,064,05,2, , , , , 
09,2008,03,2,13,028,05,1,065,03,2, , , , , 
09,2008,03,2,13,028,06,1,066,02,2, , , , , 
09,2008,03,2,13,028,06,1,066,03,2, , , , , 
09,2008,03,2,13,028,07,1,067,02,2, , , , , 
09,2008,03,2,13,028,07,1,067,03,2, , , , , 
09,2008,03,2,13,028,07,1,067,04,1,1,4, , , 
09,2008,03,2,13,028,07,1,067,05,1,1,4, , , 
09,2008,03,2,13,028,07,1,067,06,2, , , , , 
09,2008,03,2,13,028,08,1,068,02,2, , , , , 
09,2008,03,2,13,028,08,1,068,01,2, , , , , 
09,2008,03,2,13,028,09,1,069,02,2, , , , , 
09,2008,03,2,13,029,01,1,071,01,2, , , , , 
09,2008,03,2,13,029,02,1,072,03,2, , , , , 
09,2008,03,2,13,029,02,1,072,04,2, , , , , 
09,2008,03,2,13,029,03,1,073,01,2, , , , , 
09,2008,03,2,13,029,04,1,074,01,2, , , , , 
09,2008,03,2,13,029,05,1,075,02,2, , , , , 
09,2008,03,2,13,029,05,1,075,03,2, , , , , 
09,2008,03,2,13,029,05,1,075,04,2, , , , , 
09,2008,03,2,13,029,06,1,076,01,2, , , , , 
09,2008,03,2,13,029,06,1,076,02,3, , , , , 
09,2008,03,2,13,029,07,1,077,01,2, , , , , 
09,2008,03,2,13,029,09,1,079,01,2, , , , , 
09,2008,03,2,13,030,01,1,081,01,2, , , , , 
09,2008,03,2,13,030,01,1,081,04,2, , , , , 
09,2008,03,2,13,030,01,1,081,02,1,1,4, , , 
09,2008,03,2,13,030,02,1,082,04,2, , , , , 
09,2008,03,2,13,030,02,1,082,05,2, , , , , 
09,2008,03,2,13,030,03,1,083,01,2, , , , , 
09,2008,03,2,13,030,04,1,084,05,2, , , , , 
09,2008,03,2,13,030,05,1,085,02,2, , , , , 
09,2008,03,2,13,030,06,1,086,01,2, , , , , 
09,2008,03,2,13,030,07,1,087,01,2, , , , , 
09,2008,03,2,13,030,08,1,088,01,2, , , , , 
09,2008,03,2,13,030,08,1,088,03,2, , , , , 
09,2008,03,2,13,030,09,1,089,03,2, , , , , 
09,2008,03,2,13,030,10,1,090,03,2, , , , , 
09,2008,03,3,13,031,01,1,091,02,2, , , , , 
09,2008,03,3,13,031,03,1,093,02,2, , , , , 
09,2008,03,3,13,031,03,1,093,04,2, , , , , 
09,2008,03,3,13,031,03,1,093,05,2, , , , , 
09,2008,03,3,13,031,03,1,093,07,2, , , , , 
09,2008,03,3,13,031,04,1,094,03,2, , , , , 
09,2008,03,3,13,031,04,1,094,04,2, , , , , 
09,2008,03,3,13,031,04,1,094,05,2, , , , , 
09,2008,03,3,13,031,05,1,095,01,2, , , , , 
09,2008,03,3,13,031,05,1,095,02,2, , , , , 
09,2008,03,3,13,031,05,1,095,03,1,2, , , ,9
09,2008,03,3,13,031,06,1,096,01,2, , , , , 
09,2008,03,3,13,031,06,1,096,03,2, , , , , 
09,2008,03,3,13,031,07,1,097,02,2, , , , , 
09,2008,03,3,13,031,08,1,098,02,2, , , , , 
09,2008,03,3,13,031,09,1,099,01,2, , , , , 
09,2008,03,3,13,031,09,1,099,02,2, , , , , 
09,2008,03,1,21,024,04,1,004,03,2, , , , , 
09,2008,03,1,21,024,05,1,005,02,2, , , , , 
09,2008,03,1,21,024,05,1,005,03,2, , , , , 
09,2008,03,1,21,024,06,1,006,03,2, , , , , 
09,2008,03,1,21,024,07,1,007,01,2, , , , , 
09,2008,03,1,21,024,07,1,007,03,2, , , , , 
09,2008,03,1,21,024,08,1,008,02,2, , , , , 
09,2008,03,1,21,024,08,1,008,03,2, , , , , 
09,2008,03,1,21,024,09,1,009,01,2, , , , , 
09,2008,03,1,21,024,09,1,009,02,2, , , , , 
09,2008,03,1,21,024,10,1,010,01,2, , , , , 
09,2008,03,1,21,024,10,1,010,02,2, , , , , 
09,2008,03,1,21,025,01,1,011,03,2, , , , , 
09,2008,03,1,21,025,02,1,012,01,2, , , , , 
09,2008,03,1,21,025,02,1,012,02,2, , , , , 
09,2008,03,1,21,025,02,1,012,06,1,2, , , ,3
09,2008,03,1,21,025,02,1,012,07,2, , , , , 
09,2008,03,1,21,025,03,1,013,01,2, , , , , 
09,2008,03,1,21,025,04,1,014,02,2, , , , , 
09,2008,03,1,21,025,04,1,014,03,2, , , , , 
09,2008,03,1,21,025,04,1,014,04,1,2, , , ,9
09,2008,03,1,21,025,04,1,014,06,2, , , , , 
09,2008,03,1,21,025,04,1,014,07,2, , , , , 
09,2008,03,1,21,025,05,1,015,02,2, , , , , 
09,2008,03,1,21,025,05,1,015,03,2, , , , , 
09,2008,03,1,21,025,05,1,015,04,2, , , , , 
09,2008,03,1,21,025,05,1,015,05,2, , , , , 
09,2008,03,1,21,025,06,1,016,01,2, , , , , 
09,2008,03,1,21,025,06,1,016,03,2, , , , , 
09,2008,03,1,21,025,07,1,017,01,2, , , , , 
09,2008,03,1,21,025,07,1,017,02,2, , , , , 
09,2008,03,1,21,025,07,1,017,03,1,2, , , ,3
09,2008,03,1,21,025,08,1,018,02,2, , , , , 
09,2008,03,1,21,025,08,1,018,03,2, , , , , 
09,2008,03,1,21,025,08,1,018,04,2, , , , , 
09,2008,03,1,21,025,09,1,019,02,2, , , , , 
09,2008,03,1,21,025,09,1,019,03,2, , , , , 
09,2008,03,1,21,025,09,1,019,05,3, , , , , 
09,2008,03,1,21,025,09,1,019,06,2, , , , , 
09,2008,03,1,21,025,10,1,020,01,2, , , , , 
09,2008,03,1,21,025,10,1,020,02,2, , , , , 
09,2008,03,1,21,025,10,1,020,04,1,2, , , ,7
09,2008,03,2,21,026,01,1,021,02,2, , , , , 
09,2008,03,2,21,026,02,1,022,03,1,2, , , ,7
09,2008,03,2,21,026,02,1,022,04,2, , , , , 
09,2008,03,2,21,026,03,1,023,03,2, , , , , 
09,2008,03,2,21,026,04,1,024,01,2, , , , , 
09,2008,03,2,21,026,04,1,024,02,2, , , , , 
09,2008,03,2,21,026,05,1,025,02,2, , , , , 
09,2008,03,2,21,026,05,1,025,03,2, , , , , 
09,2008,03,2,21,026,06,1,026,01,2, , , , , 
09,2008,03,2,21,026,06,1,026,02,2, , , , , 
09,2008,03,2,21,026,06,1,026,04,2, , , , , 
09,2008,03,2,21,026,07,1,027,01,2, , , , , 
09,2008,03,2,21,026,07,1,027,02,2, , , , , 
09,2008,03,2,21,026,07,1,027,03,2, , , , , 
09,2008,03,2,21,026,08,1,028,01,2, , , , , 
09,2008,03,2,21,026,08,1,028,02,2, , , , , 
09,2008,03,2,21,026,08,1,028,03,2, , , , , 
09,2008,03,2,21,026,08,1,028,04,2, , , , , 
09,2008,03,2,21,026,09,1,029,03,1,1,1,3, , 
09,2008,03,2,21,026,09,1,029,04,1,1,3,4, , 
09,2008,03,2,21,026,10,1,030,02,2, , , , , 
09,2008,03,2,21,026,10,1,030,05,2, , , , , 
09,2008,03,2,21,027,01,1,031,01,2, , , , , 
09,2008,03,2,21,027,01,1,031,03,2, , , , , 
09,2008,03,2,21,027,01,1,031,04,2, , , , , 
09,2008,03,2,21,027,02,1,032,02,2, , , , , 
09,2008,03,2,21,027,02,1,032,03,2, , , , , 
09,2008,03,2,21,027,03,1,033,02,2, , , , , 
09,2008,03,2,21,027,03,1,033,03,1,1,3,4, , 
09,2008,03,2,21,027,03,1,033,04,1,1,3,4, , 
09,2008,03,2,21,027,03,1,033,05,2, , , , , 
09,2008,03,2,21,027,03,1,033,06,2, , , , , 
09,2008,03,2,21,027,04,1,034,03,2, , , , , 
09,2008,03,2,21,027,04,1,034,04,2, , , , , 
09,2008,03,2,21,027,04,1,034,05,2, , , , , 
09,2008,03,2,21,027,05,1,035,02,2, , , , , 
09,2008,03,2,21,027,05,1,035,03,2, , , , , 
09,2008,03,2,21,027,06,1,036,01,2, , , , , 
09,2008,03,2,21,027,06,1,036,03,2, , , , , 
09,2008,03,2,21,027,06,1,036,04,2, , , , , 
09,2008,03,2,21,027,06,1,036,05,2, , , , , 
09,2008,03,2,21,027,07,1,037,01,2, , , , , 
09,2008,03,2,21,027,07,1,037,02,2, , , , , 
09,2008,03,2,21,027,07,1,037,04,2, , , , , 
09,2008,03,2,21,027,08,1,038,03,2, , , , , 
09,2008,03,2,21,027,09,1,039,02,2, , , , , 
09,2008,03,2,21,027,10,1,040,01,2, , , , , 
09,2008,03,2,21,027,10,1,040,02,2, , , , , 
09,2008,03,2,21,028,02,1,042,05,2, , , , , 
09,2008,03,2,21,028,02,1,042,06,2, , , , , 
09,2008,03,2,21,028,05,1,045,01,2, , , , , 
09,2008,03,2,21,028,06,1,046,05,2, , , , , 
09,2008,03,2,21,028,07,1,047,03,2, , , , , 
09,2008,03,2,21,028,09,1,049,03,2, , , , , 
09,2008,03,2,21,028,10,1,050,03,2, , , , , 
09,2008,03,2,21,028,10,1,050,04,2, , , , , 
09,2008,03,2,21,029,01,1,051,05,2, , , , , 
09,2008,03,2,21,029,01,1,051,08,2, , , , , 
09,2008,03,2,21,029,02,1,052,01,2, , , , , 
09,2008,03,2,21,029,02,1,052,02,2, , , , , 
09,2008,03,2,21,029,02,1,052,05,2, , , , , 
09,2008,03,2,21,029,03,1,053,01,2, , , , , 
09,2008,03,2,21,029,03,1,053,02,2, , , , , 
09,2008,03,2,21,029,04,1,054,02,2, , , , , 
09,2008,03,2,21,029,04,1,054,03,1,2, , , ,6
09,2008,03,2,21,029,04,1,054,05,2, , , , , 
09,2008,03,2,21,029,05,1,055,03,2, , , , , 
09,2008,03,2,21,029,05,1,055,05,1,2, , , ,6
09,2008,03,2,21,029,06,1,056,01,2, , , , , 
09,2008,03,2,21,029,06,1,056,04,2, , , , , 
09,2008,03,2,21,029,07,1,057,01,2, , , , , 
09,2008,03,2,21,029,07,1,057,02,2, , , , , 
09,2008,03,2,21,029,07,1,057,05,1,1,4, , , 
09,2008,03,2,21,029,08,1,058,01,2, , , , , 
09,2008,03,2,21,029,08,1,058,02,1,2, , , ,9
09,2008,03,2,21,029,09,1,059,04,2, , , , , 
09,2008,03,2,21,029,09,1,059,05,2, , , , , 
09,2008,03,2,21,030,01,1,061,01,2, , , , , 
09,2008,03,2,21,030,01,1,061,02,2, , , , , 
09,2008,03,2,21,030,02,1,062,01,2, , , , , 
09,2008,03,2,21,030,03,1,063,01,2, , , , , 
09,2008,03,2,21,030,04,1,064,01,2, , , , , 
09,2008,03,2,21,030,04,1,064,02,2, , , , , 
09,2008,03,2,21,030,05,1,065,02,2, , , , , 
09,2008,03,2,21,030,05,1,065,03,2, , , , , 
09,2008,03,2,21,030,05,1,065,04,2, , , , , 
09,2008,03,2,21,030,06,1,066,02,2, , , , , 
09,2008,03,2,21,030,07,1,067,02,2, , , , , 
09,2008,03,2,21,030,07,1,067,03,2, , , , , 
09,2008,03,2,21,030,07,1,067,06,2, , , , , 
09,2008,03,2,21,030,07,1,067,07,2, , , , , 
09,2008,03,2,21,030,07,1,067,08,2, , , , , 
09,2008,03,2,21,030,07,1,067,09,2, , , , , 
09,2008,03,2,21,030,08,1,068,01,2, , , , , 
09,2008,03,2,21,030,09,1,069,02,2, , , , , 
09,2008,03,2,21,030,09,1,069,03,2, , , , , 
09,2008,03,2,21,030,10,1,070,02,2, , , , , 
09,2008,03,2,21,030,10,1,070,05,2, , , , , 
09,2008,03,2,21,031,01,1,071,02,2, , , , , 
09,2008,03,2,21,031,01,1,071,03,2, , , , , 
09,2008,03,2,21,031,02,1,072,03,2, , , , , 
09,2008,03,2,21,031,02,1,072,04,2, , , , , 
09,2008,03,2,21,031,03,1,073,03,2, , , , , 
09,2008,03,2,21,031,04,1,074,01,2, , , , , 
09,2008,03,2,21,031,04,1,074,05,2, , , , , 
09,2008,03,2,21,031,05,1,075,02,2, , , , , 
09,2008,03,2,21,031,06,1,076,03,2, , , , , 
09,2008,03,2,21,031,07,1,077,03,2, , , , , 
09,2008,03,2,21,031,07,1,077,04,2, , , , , 
09,2008,03,2,21,031,08,1,078,02,2, , , , , 
09,2008,03,2,21,031,08,1,078,03,2, , , , , 
09,2008,03,2,21,031,08,1,078,05,2, , , , , 
09,2008,03,2,21,031,09,1,079,02,2, , , , , 
09,2008,03,2,21,031,10,1,080,01,2, , , , , 
09,2008,03,2,21,031,10,1,080,04,2, , , , , 
09,2008,03,2,21,031,10,1,080,05,2, , , , , 
09,2008,03,2,21,032,01,1,081,01,2, , , , , 
09,2008,03,2,21,032,01,1,081,02,2, , , , , 
09,2008,03,2,21,032,01,1,081,03,2, , , , , 
09,2008,03,2,21,032,03,1,083,01,1,2, , , ,6
09,2008,03,2,21,032,03,1,083,02,1,1,3,4, , 
09,2008,03,2,21,032,03,1,083,03,2, , , , , 
09,2008,03,2,21,032,04,1,084,01,2, , , , , 
09,2008,03,2,21,032,04,1,084,02,2, , , , , 
09,2008,03,2,21,032,04,1,084,03,1,1,4, , , 
09,2008,03,2,21,032,04,1,084,04,2, , , , , 
09,2008,03,2,21,032,04,1,084,05,2, , , , , 
09,2008,03,2,21,032,05,1,085,01,2, , , , , 
09,2008,03,2,21,032,05,1,085,02,2, , , , , 
09,2008,03,2,21,032,05,1,085,04,2, , , , , 
09,2008,03,2,21,032,05,1,085,05,2, , , , , 
09,2008,03,2,21,032,05,1,085,07,2, , , , , 
09,2008,03,2,21,032,06,1,086,01,2, , , , , 
09,2008,03,2,21,032,06,1,086,04,2, , , , , 
09,2008,03,2,21,032,06,1,086,07,1,2, , , ,2
09,2008,03,2,21,032,06,1,086,11,1,2, , , ,9
09,2008,03,2,21,032,08,1,088,01,2, , , , , 
09,2008,03,2,21,032,09,1,089,01,2, , , , , 
09,2008,03,2,21,032,09,1,089,02,2, , , , , 
09,2008,03,2,21,032,10,1,090,01,2, , , , , 
